r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.0,0,1,[(x8 - (x5 + x8 - sin(x12*x7))**2)**2],"n2,sub,x8,n2,add,sub,x8,sin,mul,x12,x7,x5",10.0,10.0,False
0.0,0,1,[-x1**2*x4**2*(x2 - x7)**2 + x12],"sub,x12,n2,mul,sub,x2,x7,mul,x1,x4",10.299124275579574,10.299124275579574,False
0.0,0,1,[-x11 + x12**2 + x2 - x4 + x8],"sub,x8,sub,sub,x11,n2,x12,sub,x2,x4",10.334424009211242,10.334424009211242,False
0.0,0,1,[x8 - (x4 - x6)**2],"sub,x8,n2,sub,sub,x4,x6,n2,sub,x8,x8",10.77752792423869,10.77752792423869,False
0.0,0,1,[x8 - sin(x8 - (x4 - x8)**2)**2],"sub,x8,n2,sin,sub,x8,n2,sub,x4,x8",10.506631408356036,10.506631408356036,False
0.0,0,1,[-x11 + x12**2 + x12],"sub,x8,sub,sub,x11,n2,x12,sub,x12,x8",10.202922845623483,10.202922845623483,False
0.0,0,1,[x8**2*(-x1 + x8)*cos(x12)],"mul,sub,x8,x1,mul,sub,cos,x12,sub,x8,x8,n2,x8",10.111999579380804,10.111999579380804,False
0.0,0,1,[x8 - (x1 + x12 + x7 - x8)**2],"sub,x8,n2,sub,x1,sub,sub,x8,x8,sub,x12,sub,x8,x7",11.40657714795651,11.40657714795651,False
0.0,0,1,[x8 - (-x11 + x12 + x8 + sin(x1 - x6))**2],"sub,x8,n2,sub,x12,sub,x11,sub,x8,sin,sub,x6,x1",11.474216276759977,11.474216276759977,False
0.0,0,1,[x9*(x8 - (x1 - x6 - x8)**2)],"mul,x9,sub,x8,n2,sub,x1,add,x6,sub,x12,sub,x12,x8",10.295055100827504,10.295055100827504,False
0.0,0,1,[-x12 + 2*x8 - (x8 - cos(x7)**2)**2],"sub,x8,sub,x12,sub,x8,n2,sub,x8,n2,cos,x7",10.85677289139093,10.85677289139093,False
0.0,0,1,[-x12 + 2*x8 - (x2 - x8)**2],"sub,x8,sub,x12,sub,x8,n2,sub,x2,x8",10.958498980027878,10.958498980027878,False
0.0,0,1,[x8 - (-x11 + x12 + x7 - x8**2 + x8 - x9)**2],"sub,x8,n2,sub,x7,sub,x11,sub,x12,sub,x9,sub,x8,n2,x8",11.949688729673497,11.949688729673497,False
0.0,0,1,[x7 - (-x10 + x2*x8*x9 + x2)**2],"sub,x7,n2,add,sub,x2,x10,mul,mul,x2,x8,x9",10.812763573533319,10.812763573533319,False
0.0,0,1,[x7 - (-x10 + x8 + cos(x2*x8))**2],"sub,x7,n2,add,sub,x8,x10,cos,mul,x2,x8",10.956983598438065,10.956983598438065,False
0.0,0,1,[x2 - (2*x4 - x8)**2],"sub,x2,n2,sub,x8,sub,x8,sub,x4,sub,x8,x4",11.733773893542224,11.733773893542224,False
0.0,0,1,[-x12**2 - x7**2 + x8],"sub,sub,x8,n2,x7,n2,sub,x8,sub,x8,sub,x12,sub,x8,x8",10.729062245436655,10.729062245436655,False
0.0,0,1,[x10 - x11**2*cos(x12) + x12],"sub,x8,sub,x8,sub,x12,sub,mul,cos,x12,n2,x11,x10",10.511683214564089,10.511683214564089,False
0.0,0,1,[-x11 - x5 + x7 + 2*x8],"sub,sub,x8,sub,x8,x8,sub,x11,sub,x7,sub,x5,x8",10.621477226131418,10.621477226131418,False
0.0,0,1,[x8 - (x12 - x6**2 + x7 + x8)**2],"sub,x8,n2,sub,x8,sub,sub,x8,x8,sub,x12,sub,n2,x6,x7",11.295103982380281,11.295103982380281,False
0.0,0,1,[x1*x11*(-x8**2 + x8)*sin(x12)],"mul,mul,mul,x11,x1,sin,x12,sub,x8,n2,sub,x8,sub,x12,x12",10.028254089092124,10.028254089092124,False
0.0,0,1,[x1*x8 - (x4 - 2*x8 + (-x4 + x8)**2)**2],"sub,mul,x8,x1,n2,sub,n2,sub,x8,x4,sub,x8,sub,x4,x8",12.733719707727142,12.733719707727142,False
0.0,0,1,[x8 - (-x12**4 + x4 - x6)**2],"sub,x8,n2,sub,sub,x4,x6,n2,n2,x12",10.88345504591726,10.88345504591726,False
0.0,0,1,[-x3 + x8 - (x8 - (x7 - cos(x8))**2)**2],"sub,sub,x8,x3,n2,sub,x8,n2,sub,x7,cos,x8",12.072345434880631,12.072345434880631,False
0.0,0,1,[-x4**2 - x4 + 3*x8],"sub,x8,sub,sub,x12,sub,x8,n2,x4,sub,x12,sub,x4,x8",10.954561002636579,10.954561002636579,False
0.0,0,1,[x8 - (x8 - cos(x1 - x12 + x7))**2],"sub,x8,n2,sub,x8,sub,cos,sub,x7,sub,x12,x1,sub,x8,x8",10.539398720410974,10.539398720410974,False
0.0,0,1,[x8 - (-x6 + x8)**2*(x10 + x4 + x9)],"sub,x8,mul,add,add,x4,x10,x9,n2,sub,x8,x6",10.396814617695727,10.396814617695727,False
0.0,0,1,[(x12 - x8 + (-x12**2 + x8)**2)**4],"n2,n2,sub,x12,sub,x8,n2,sub,x8,n2,x12",10.0,10.0,False
0.0,0,1,[x11 - (x11*x8 - x6*(x8 + x9) + x8)**2],"sub,x11,n2,sub,x8,sub,mul,add,x8,x9,x6,mul,x11,x8",10.753266126917989,10.753266126917989,False
0.0,0,1,[-x11**2*x8**2*(x11 + x12)**2 + x8],"sub,x8,n2,mul,mul,x8,x11,add,x12,x11",10.3083866423011,10.3083866423011,False
0.0,0,1,[(-x7 + x8)*(-x9 - (x2 + x8)**2)],"mul,sub,x8,x7,sub,sub,sub,x8,n2,add,x2,x8,x9,x8",10.319946376607746,10.319946376607746,False
0.0,0,1,[x8 - (-x12 + x7**2 - sin(x2))**2],"sub,x8,n2,sub,sub,sub,x8,sin,x2,sub,x8,n2,x7,x12",10.910558270609679,10.910558270609679,False
0.0,0,1,[x8 - (x12 - x8 + (-x10 + cos(x7**2))**2)**2],"sub,x8,n2,sub,x12,sub,x8,n2,sub,cos,n2,x7,x10",12.696629686674287,12.696629686674287,False
0.0,0,1,[x9 - sin(2*x8 - (x2 + x8)**2)],"sub,x9,sin,sub,add,x12,x8,sub,x12,sub,x8,n2,add,x2,x8",10.295890134421791,10.295890134421791,False
0.0,0,1,[-x10 + x8 - (x7 - x8 + (-x8**2 + x8)**2)**2],"sub,sub,x8,x10,n2,sub,x7,sub,x8,n2,sub,x8,n2,x8",12.79271726520127,12.79271726520127,False
0.0,0,1,[-x10 + x8**2 - (x7 - x8 + cos(x8**2))**2],"sub,sub,n2,x8,x10,n2,sub,x7,sub,x8,cos,n2,x8",10.745051799379434,10.745051799379434,False
0.0,0,1,[x8 - (-x1 + x12 + (x10 + x6)**4)**2],"sub,x8,n2,sub,x12,sub,x1,n2,n2,add,x10,x6",16.393299824097696,16.393299824097696,False
0.0,0,1,[x12**2],"sub,x8,sub,x8,n2,sub,x12,sin,sub,x8,x8",10.0,10.0,False
0.0,0,1,[x8 - (x8 + (x3 + x5)**2)**2],"sub,x8,n2,add,x8,sub,n2,add,x5,x3,sub,x8,x8",11.426869586728289,11.426869586728289,False
0.0,0,1,[(x11**2 - x8)**4],"n2,n2,sub,x12,add,x12,sub,x8,n2,x11",10.0,10.0,False
0.0,0,1,[x4 - (x12 - x8 + (x10 - x4 + cos(x7**2))**2)**2],"sub,x4,n2,sub,x12,sub,x8,n2,sub,cos,n2,x7,sub,x4,x10",15.228209801386864,15.228209801386864,False
0.0,0,1,[(-x3**2*x7**2*cos(x12)**2 + sin(x8))**2],"n2,sub,sin,x8,n2,mul,cos,x12,mul,x7,x3",10.0,10.0,False
0.0,0,1,[(-x11 - x12 + x6 + x8)**2],"sub,x8,sub,x8,n2,sub,x6,sub,x12,sub,x8,x11",10.0,10.0,False
0.0,0,1,[-x12**4*(x12**4 + x12 - 2*x8)**2 + x8],"sub,x8,n2,mul,sub,x12,add,x8,sub,x8,n2,n2,x12,n2,x12",10.659926197822504,10.659926197822504,False
0.0,0,1,[(-x10 - x7 + x8)**2],"sub,x8,sub,x8,n2,sub,sub,x8,x7,x10",10.0,10.0,False
0.0,0,1,[-x4 - x8**2 + 3*x8],"sub,x8,sub,sub,x12,sub,x8,n2,x8,sub,x12,sub,x4,x8",10.935960053684704,10.935960053684704,False
0.0,0,1,[-x7 + 2*x8 - (-x12 + x7**2 + 2*x8)**2],"sub,sub,x8,sub,x7,x8,n2,sub,x8,sub,sub,x12,x8,n2,x7",11.964770795211674,11.964770795211674,False
0.0,0,1,[x4 - x8 - (x12 - x3 + (-x8**2 + x8)**2)**2],"sub,sub,x4,x8,n2,sub,x12,sub,x3,n2,sub,x8,n2,x8",11.917309876795288,11.917309876795288,False
0.0,0,1,[x3 + x8 - (x6 - x7)**2*(-x12**2 - x6 + x8)**2],"sub,x8,sub,n2,mul,sub,x6,x7,sub,sub,x8,n2,x12,x6,x3",10.888859814951374,10.888859814951374,False
0.0,0,1,[x8 - (-x1 + x11 + x8**2 - x8 + sin(x8))**4],"sub,x8,n2,n2,sub,sub,x11,sub,x8,add,sin,x8,n2,x8,x1",12.129553186576505,12.129553186576505,False
0.0,0,1,[(-x1 + x8)*cos(x12*x8**2)],"mul,sub,x8,x1,cos,mul,sub,x12,sub,x8,x8,n2,x8",10.317705409240196,10.317705409240196,False
0.0,0,1,[-x8**2 + x8 - (x12 + x7 - 2*x8)**4],"sub,sub,x8,n2,x8,n2,n2,sub,x12,sub,x8,sub,x7,x8",20.006997583382812,20.006997583382812,False
0.0,0,1,[x8 - (-x11 - x12 + x7 + x8 + sin(x12))**2],"sub,x8,n2,sub,x7,sub,x11,sub,sin,x12,sub,x12,x8",11.087882043062907,11.087882043062907,False
