r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
1.753941178321838379e-01,3.733168542385101318e-02,2.216896414756774902e-02,1.207375619560480118e-02,2.972119487822055817e-02,1.331090927124023438e+01,1.208196735382080078e+01,2.860209718346595764e-02,5.110000000000000000e+02,4.900000000000000000e+01,3.780000000000000000e+02,3.200000000000000000e+01,1.248802542686462402e+00,9.844012856483459473e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.860209718346595764e-02,4.967646972656250000e+03
1.753941178321838379e-01,4.391727969050407410e-02,2.461347542703151703e-02,1.338446792215108871e-02,3.170468285679817200e-02,1.344181823730468750e+01,1.238181781768798828e+01,3.015339002013206482e-02,5.250000000000000000e+02,5.300000000000000000e+01,3.950000000000000000e+02,3.400000000000000000e+01,1.235580921173095703e+00,1.055593729019165039e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.015339002013206482e-02,5.193349121093750000e+03
1.753941178321838379e-01,4.391967132687568665e-02,2.298784628510475159e-02,1.207537110894918442e-02,3.055284544825553894e-02,1.395818138122558594e+01,1.269354820251464844e+01,3.035311773419380188e-02,5.480000000000000000e+02,6.000000000000000000e+01,4.860000000000000000e+02,4.500000000000000000e+01,1.372472405433654785e+00,1.208491444587707520e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.035311773419380188e-02,5.385773437500000000e+03
1.753941178321838379e-01,3.849558159708976746e-02,2.130637504160404205e-02,1.059131696820259094e-02,2.827408164739608765e-02,1.429818153381347656e+01,1.268965530395507812e+01,2.931359969079494476e-02,5.480000000000000000e+02,5.800000000000000000e+01,5.110000000000000000e+02,5.000000000000000000e+01,8.500000238418579102e-01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.931359969079494476e-02,5.586092773437500000e+03
1.753941178321838379e-01,3.655765578150749207e-02,1.966357044875621796e-02,1.009805686771869659e-02,2.534165792167186737e-02,1.495818138122558594e+01,1.308928585052490234e+01,2.732762880623340607e-02,5.500000000000000000e+02,5.600000000000000000e+01,5.220000000000000000e+02,4.800000000000000000e+01,1.356924057006835938e+00,1.197955965995788574e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.732762880623340607e-02,5.771124023437500000e+03
1.753941178321838379e-01,4.284810647368431091e-02,2.141670323908329010e-02,1.134295854717493057e-02,2.660177461802959442e-02,1.509636402130126953e+01,1.362711906433105469e+01,2.696470171213150024e-02,5.490000000000000000e+02,5.900000000000000000e+01,5.240000000000000000e+02,5.600000000000000000e+01,1.413512706756591797e+00,8.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.696470171213150024e-02,5.974056640625000000e+03
1.753941178321838379e-01,4.566967487335205078e-02,2.786112017929553986e-02,1.374464388936758041e-02,3.479095548391342163e-02,1.354909133911132812e+01,1.241791057586669922e+01,3.087782859802246094e-02,5.350000000000000000e+02,6.000000000000000000e+01,4.510000000000000000e+02,4.600000000000000000e+01,1.367784857749938965e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.087782859802246094e-02,6.164751464843750000e+03
1.753941178321838379e-01,4.240494593977928162e-02,2.657459490001201630e-02,1.147558819502592087e-02,3.410879895091056824e-02,1.415818214416503906e+01,1.234482765197753906e+01,3.249331191182136536e-02,5.390000000000000000e+02,5.600000000000000000e+01,4.880000000000000000e+02,4.800000000000000000e+01,1.377623200416564941e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.249331191182136536e-02,6.398931640625000000e+03
1.753941178321838379e-01,4.469671472907066345e-02,2.654680982232093811e-02,1.383423712104558945e-02,3.601751476526260376e-02,1.362909126281738281e+01,1.262903213500976562e+01,3.425541520118713379e-02,5.450000000000000000e+02,6.200000000000000000e+01,4.810000000000000000e+02,5.000000000000000000e+01,1.353769302368164062e+00,1.145841479301452637e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.425541520118713379e-02,6.579255371093750000e+03
1.753941178321838379e-01,4.730485007166862488e-02,2.436047978699207306e-02,1.261338498443365097e-02,3.175321966409683228e-02,1.364000034332275391e+01,1.261904716491699219e+01,3.300431743264198303e-02,5.480000000000000000e+02,6.200000000000000000e+01,4.770000000000000000e+02,4.500000000000000000e+01,1.364297866821289062e+00,1.224638462066650391e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300431743264198303e-02,6.781119140625000000e+03
1.753941178321838379e-01,7.370958477258682251e-02,2.597587928175926208e-02,1.224767416715621948e-02,3.329914063215255737e-02,1.480363655090332031e+01,1.280000019073486328e+01,3.315172716975212097e-02,5.480000000000000000e+02,5.500000000000000000e+01,5.050000000000000000e+02,4.600000000000000000e+01,1.412182569503784180e+00,1.277167201042175293e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.315172716975212097e-02,6.989520507812500000e+03
1.753941178321838379e-01,4.186980426311492920e-02,2.595683746039867401e-02,1.178267318755388260e-02,3.322100639343261719e-02,1.409272766113281250e+01,1.269090938568115234e+01,3.318636864423751831e-02,5.450000000000000000e+02,5.500000000000000000e+01,4.880000000000000000e+02,4.200000000000000000e+01,1.521896600723266602e+00,1.381886959075927734e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.318636864423751831e-02,7.197633300781250000e+03
1.753941178321838379e-01,4.584308713674545288e-02,2.874567545950412750e-02,1.309436187148094177e-02,3.839016333222389221e-02,1.314363670349121094e+01,1.229687500000000000e+01,3.578826785087585449e-02,5.210000000000000000e+02,6.100000000000000000e+01,3.950000000000000000e+02,4.200000000000000000e+01,1.411196470260620117e+00,1.194140434265136719e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.578826785087585449e-02,7.414019531250000000e+03
1.753941178321838379e-01,4.814633354544639587e-02,3.668299317359924316e-02,1.571951247751712799e-02,4.601165652275085449e-02,1.298909091949462891e+01,1.214545440673828125e+01,4.089996218681335449e-02,5.160000000000000000e+02,4.800000000000000000e+01,3.560000000000000000e+02,2.200000000000000000e+01,7.500000000000000000e-01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.089996218681335449e-02,7.602194335937500000e+03
1.753941178321838379e-01,4.682749509811401367e-02,3.114347532391548157e-02,1.571513712406158447e-02,4.248432815074920654e-02,1.295454502105712891e+01,1.207272720336914062e+01,4.169214516878128052e-02,5.070000000000000000e+02,4.500000000000000000e+01,3.200000000000000000e+02,1.800000000000000000e+01,1.186483144760131836e+00,4.000000059604644775e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.169214516878128052e-02,7.764972167968750000e+03
1.753941178321838379e-01,4.427010565996170044e-02,2.494745887815952301e-02,1.236328389495611191e-02,3.420463576912879944e-02,1.318181800842285156e+01,1.239285755157470703e+01,3.794839233160018921e-02,5.310000000000000000e+02,5.400000000000000000e+01,3.830000000000000000e+02,2.700000000000000000e+01,1.227427005767822266e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.794839233160018921e-02,7.937122070312500000e+03
1.753941178321838379e-01,1.123850047588348389e-01,1.946540735661983490e-02,9.454753249883651733e-03,2.953957393765449524e-02,1.388000011444091797e+01,1.309090900421142578e+01,3.374398127198219299e-02,5.270000000000000000e+02,5.300000000000000000e+01,4.330000000000000000e+02,3.800000000000000000e+01,1.282891273498535156e+00,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.374398127198219299e-02,8.142589843750000000e+03
1.753941178321838379e-01,4.425907880067825317e-02,1.768411509692668915e-02,9.107756428420543671e-03,2.827217988669872284e-02,1.337636375427246094e+01,1.268852424621582031e+01,3.100808151066303253e-02,4.820000000000000000e+02,6.000000000000000000e+01,3.080000000000000000e+02,3.000000000000000000e+01,6.000000238418579102e-01,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.100808151066303253e-02,8.352279296875000000e+03
1.753941178321838379e-01,6.493888050317764282e-02,2.533039450645446777e-02,1.327580399811267853e-02,4.102639108896255493e-02,1.348363590240478516e+01,1.256363677978515625e+01,3.601723536849021912e-02,4.620000000000000000e+02,4.400000000000000000e+01,2.890000000000000000e+02,1.500000000000000000e+01,5.500000119209289551e-01,4.000000059604644775e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.601723536849021912e-02,8.569318359375000000e+03
1.753941178321838379e-01,4.877186939120292664e-02,2.562440559267997742e-02,1.269083842635154724e-02,3.457277640700340271e-02,1.497454547882080078e+01,1.392727279663085938e+01,3.529500588774681091e-02,5.410000000000000000e+02,5.100000000000000000e+01,4.720000000000000000e+02,3.600000000000000000e+01,1.318480730056762695e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.529500588774681091e-02,8.727668945312500000e+03
1.753941178321838379e-01,4.313221946358680725e-02,1.938942633569240570e-02,9.658439084887504578e-03,2.459529973566532135e-02,1.610363578796386719e+01,1.492727279663085938e+01,2.994515188038349152e-02,5.500000000000000000e+02,5.500000000000000000e+01,5.260000000000000000e+02,5.000000000000000000e+01,1.353719711303710938e+00,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.994515188038349152e-02,8.914359375000000000e+03
1.753941178321838379e-01,5.157893896102905273e-02,2.165644429624080658e-02,1.063708495348691940e-02,2.859190292656421661e-02,1.645818138122558594e+01,1.457142829895019531e+01,2.926852740347385406e-02,5.500000000000000000e+02,5.600000000000000000e+01,5.320000000000000000e+02,5.000000000000000000e+01,6.999999880790710449e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.926852740347385406e-02,9.136279296875000000e+03
1.753941178321838379e-01,5.359653010964393616e-02,3.625202924013137817e-02,1.715201139450073242e-02,4.982527717947959900e-02,1.323090934753417969e+01,1.219999980926513672e+01,3.954690322279930115e-02,5.130000000000000000e+02,3.900000000000000000e+01,3.350000000000000000e+02,1.300000000000000000e+01,1.097419619560241699e+00,8.102353811264038086e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.954690322279930115e-02,9.310862304687500000e+03
7.839689254760742188e-01,7.839689254760742188e-01,2.962776832282543182e-02,1.432784926146268845e-02,4.896438494324684143e-02,1.310363674163818359e+01,1.217333316802978516e+01,4.425564408302307129e-02,5.260000000000000000e+02,6.500000000000000000e+01,3.930000000000000000e+02,3.300000000000000000e+01,1.150511145591735840e+00,9.191734790802001953e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.425564408302307129e-02,9.488415039062500000e+03
7.839689254760742188e-01,4.926478117704391479e-02,2.091767452657222748e-02,9.558467194437980652e-03,3.249711543321609497e-02,1.419454574584960938e+01,1.345454502105712891e+01,3.837637975811958313e-02,5.470000000000000000e+02,5.400000000000000000e+01,4.870000000000000000e+02,4.400000000000000000e+01,8.000000119209289551e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.837637975811958313e-02,9.671144531250000000e+03
7.839689254760742188e-01,4.813130199909210205e-02,1.533305924385786057e-02,7.555149961262941360e-03,2.375446073710918427e-02,1.586545467376708984e+01,1.470175457000732422e+01,3.106541931629180908e-02,5.430000000000000000e+02,5.700000000000000000e+01,4.950000000000000000e+02,4.800000000000000000e+01,8.500000238418579102e-01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.106541931629180908e-02,9.896207031250000000e+03
7.839689254760742188e-01,5.379253998398780823e-02,2.093222923576831818e-02,1.009755581617355347e-02,3.070314601063728333e-02,1.505818176269531250e+01,1.352727317810058594e+01,3.088428266346454620e-02,5.490000000000000000e+02,5.500000000000000000e+01,4.790000000000000000e+02,4.700000000000000000e+01,1.416943669319152832e+00,8.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.088428266346454620e-02,1.012790429687500000e+04
7.839689254760742188e-01,5.181376263499259949e-02,2.811787277460098267e-02,1.260305102914571762e-02,3.909816965460777283e-02,1.378545475006103516e+01,1.282142829895019531e+01,3.499122709035873413e-02,5.400000000000000000e+02,5.300000000000000000e+01,4.030000000000000000e+02,3.100000000000000000e+01,7.500000000000000000e-01,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.499122709035873413e-02,1.033706640625000000e+04
7.839689254760742188e-01,5.474102869629859924e-02,2.212861366569995880e-02,1.023440342396497726e-02,3.211818635463714600e-02,1.493454551696777344e+01,1.428333377838134766e+01,3.355470672249794006e-02,5.480000000000000000e+02,6.000000000000000000e+01,4.880000000000000000e+02,4.600000000000000000e+01,1.495267391204833984e+00,8.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.355470672249794006e-02,1.055229003906250000e+04
7.839689254760742188e-01,5.040302872657775879e-02,1.814907789230346680e-02,8.260082453489303589e-03,2.652186714112758636e-02,1.562181854248046875e+01,1.476363658905029297e+01,3.003828786313533783e-02,5.470000000000000000e+02,5.500000000000000000e+01,5.080000000000000000e+02,4.400000000000000000e+01,8.999999761581420898e-01,8.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.003828786313533783e-02,1.077076171875000000e+04
7.839689254760742188e-01,4.984363913536071777e-02,3.155392035841941833e-02,1.337497774511575699e-02,4.573491588234901428e-02,1.360363674163818359e+01,1.218181800842285156e+01,3.788660094141960144e-02,5.180000000000000000e+02,4.300000000000000000e+01,3.580000000000000000e+02,1.600000000000000000e+01,8.000000119209289551e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.788660094141960144e-02,1.100152246093750000e+04
7.839689254760742188e-01,5.553759261965751648e-02,3.435716778039932251e-02,1.576560921967029572e-02,4.948659986257553101e-02,1.300727272033691406e+01,1.203448295593261719e+01,4.368659853935241699e-02,4.240000000000000000e+02,3.900000000000000000e+01,2.020000000000000000e+02,7.000000000000000000e+00,6.000000238418579102e-01,4.000000059604644775e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.368659853935241699e-02,1.118094335937500000e+04
7.839689254760742188e-01,5.547679215669631958e-02,2.915241383016109467e-02,1.474933605641126633e-02,4.361314326524734497e-02,1.321272754669189453e+01,1.241935443878173828e+01,4.364987090229988098e-02,4.540000000000000000e+02,4.900000000000000000e+01,2.390000000000000000e+02,1.100000000000000000e+01,6.499999761581420898e-01,3.000000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.364987090229988098e-02,1.136585839843750000e+04
7.839689254760742188e-01,5.488880351185798645e-02,2.910532802343368530e-02,1.191531028598546982e-02,4.227534309029579163e-02,1.410909080505371094e+01,1.296428585052490234e+01,4.296260699629783630e-02,4.970000000000000000e+02,5.100000000000000000e+01,3.640000000000000000e+02,2.500000000000000000e+01,6.999999880790710449e-01,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.296260699629783630e-02,1.152643847656250000e+04
7.839689254760742188e-01,4.987709224224090576e-02,2.488962188363075256e-02,1.103704608976840973e-02,3.787760064005851746e-02,1.525636386871337891e+01,1.309090900421142578e+01,4.042010381817817688e-02,5.420000000000000000e+02,5.400000000000000000e+01,4.580000000000000000e+02,3.700000000000000000e+01,1.334779739379882812e+00,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.042010381817817688e-02,1.174629492187500000e+04
7.839689254760742188e-01,5.115037411451339722e-02,2.047223225235939026e-02,1.022221241146326065e-02,3.707176819443702698e-02,1.461636352539062500e+01,1.321818161010742188e+01,3.874593600630760193e-02,5.310000000000000000e+02,5.500000000000000000e+01,4.210000000000000000e+02,4.100000000000000000e+01,1.258724451065063477e+00,9.396826624870300293e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.874593600630760193e-02,1.197564843750000000e+04
7.839689254760742188e-01,5.431357398629188538e-02,1.865139789879322052e-02,8.843401446938514709e-03,3.271461650729179382e-02,1.484000015258789062e+01,1.337704944610595703e+01,3.573027625679969788e-02,5.300000000000000000e+02,5.700000000000000000e+01,4.310000000000000000e+02,3.000000000000000000e+01,1.324334144592285156e+00,5.500000119209289551e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.573027625679969788e-02,1.216671972656250000e+04
7.839689254760742188e-01,6.249874457716941833e-02,2.756725065410137177e-02,1.086670067161321640e-02,3.436787799000740051e-02,1.498181819915771484e+01,1.247272682189941406e+01,3.504907712340354919e-02,5.380000000000000000e+02,4.800000000000000000e+01,4.260000000000000000e+02,2.100000000000000000e+01,1.317906141281127930e+00,7.854686379432678223e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.504907712340354919e-02,1.234754003906250000e+04
7.839689254760742188e-01,2.814708948135375977e-01,2.999969013035297394e-02,1.215481385588645935e-02,4.296327009797096252e-02,1.521090888977050781e+01,1.289285755157470703e+01,3.900617361068725586e-02,5.450000000000000000e+02,5.300000000000000000e+01,4.410000000000000000e+02,2.100000000000000000e+01,1.257800340652465820e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.900617361068725586e-02,1.253262207031250000e+04
7.839689254760742188e-01,4.944958910346031189e-02,2.012171410024166107e-02,9.614275768399238586e-03,3.516663610935211182e-02,1.572363662719726562e+01,1.328813552856445312e+01,3.708640486001968384e-02,5.360000000000000000e+02,5.400000000000000000e+01,4.590000000000000000e+02,2.800000000000000000e+01,1.304948806762695312e+00,4.000000059604644775e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.708640486001968384e-02,1.275147363281250000e+04
