r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9960751492653367,0,1,[(x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2)**2],"n2,add,n2,x1,add,add,add,n2,x3,n2,x4,n2,x6,add,n2,x2,n2,x5",0.0,0.0,True
0.9954072672292241,0,1,[(x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2)**2],"n2,add,n2,x1,add,add,add,n2,x3,n2,x4,n2,x6,add,n2,x2,n2,x5",0.0,0.0,True
0.9588187808886096,0,1,[(x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2)**4],"n2,n2,add,n2,x1,add,add,add,n2,x3,n2,x4,n2,x6,add,n2,x2,n2,x5",0.0,0.0,True
0.9576712935878464,0,1,[(x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2)**4],"n2,n2,add,n2,x1,add,add,add,n2,x3,n2,x4,n2,x6,add,n2,x2,n2,x5",0.0,0.0,True
0.9024539979830398,0,1,[(x5 + x6 + (x1 + x2)**2 + (x3**2 + x4 + x5**2)**2)**8],"n2,n2,n2,add,n2,add,add,n2,x5,n2,x3,x4,add,x5,add,x6,n2,add,x1,x2",1.864346704001384,1.864346704001384,False
0.9021206381318034,0,1,[(x5 + x6 + (x1 + x2)**2 + (x3**2 + x4 + x5**2)**2)**8],"n2,n2,n2,add,x5,add,n2,add,add,n2,x3,n2,x5,x4,add,x6,n2,add,x1,x2",1.864346704001384,1.864346704001384,False
0.9021206381318034,0,1,[(x5 + x6 + (x1 + x2)**2 + (x3**2 + x4 + x5**2)**2)**8],"n2,n2,n2,add,x5,add,n2,add,add,n2,x5,n2,x3,x4,add,x6,n2,add,x1,x2",1.864346704001384,1.864346704001384,False
0.9021193801597616,0,1,[(x5**2 + x6 + (x1 + x2)**2 + (x3 + x4 + x6)**4)**8],"n2,n2,n2,add,x6,add,n2,n2,add,x4,add,x6,x3,add,n2,x5,n2,add,x2,x1",0.04811707869790271,0.04811707869790271,False
0.9021193801597616,0,1,[(x5**2 + x6 + (x1 + x2)**2 + (x3 + x4 + x6)**4)**8],"n2,n2,n2,add,x6,add,n2,n2,add,x6,add,x4,x3,add,n2,x5,n2,add,x1,x2",0.04811707869790271,0.04811707869790271,False
0.9021193801597616,0,1,[(x5**2 + x6 + (x1 + x2)**2 + (x3 + x4 + x6)**4)**8],"n2,n2,n2,add,x6,add,n2,n2,add,x4,add,x6,x3,add,n2,x5,n2,add,x1,x2",0.04811707869790271,0.04811707869790271,False
0.8998847024931192,0,1,[(x5 + x6 + (x1 + x2)**2 + (x4 + (x3**2 + x5)**2)**2)**8],"n2,n2,n2,add,x5,add,n2,add,x4,n2,add,n2,x3,x5,add,x6,n2,add,x1,x2",2.0852488170560557,2.0852488170560557,False
0.8995013896617604,0,1,[(x5 + x6 + (x1 + x2)**2 + (x3**2 + x4 + x5**2)**2)**8],"n2,n2,n2,add,add,x5,x6,add,n2,add,x1,x2,n2,add,add,n2,x5,x4,n2,x3",1.864346704001384,1.864346704001384,False
0.8994338596072112,0,1,[(x5 + x6 + (x1 + x2)**2 + (x3**2 + x4 + x6**2)**2)**8],"n2,n2,n2,add,x5,add,n2,add,add,n2,x3,n2,x6,x4,add,x6,n2,add,x1,x2",1.839344649344344,1.839344649344344,False
0.8994338596072112,0,1,[(x5 + x6 + (x1 + x2)**2 + (x3**2 + x4 + x6**2)**2)**8],"n2,n2,n2,add,x5,add,n2,add,add,n2,x3,n2,x6,x4,add,x6,n2,add,x2,x1",1.839344649344344,1.839344649344344,False
0.8992567093968483,0,1,[(x5 + x6 + (x1 + x2)**2 + (x3**2 + x4 + x6**2)**2)**8],"n2,n2,n2,add,add,x5,x6,add,n2,add,x1,x2,n2,add,add,n2,x6,x4,n2,x3",1.839344649344344,1.839344649344344,False
0.8992355181358,0,1,[(x5 + x6 + (x1 + x2)**2 + (x4 + (x3 + x4)**4)**2)**8],"n2,n2,n2,add,x5,add,n2,add,x4,n2,n2,add,x3,x4,add,x6,n2,add,x1,x2",5.039047030232294,5.039047030232294,False
