r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
6.841520667076110840e-01,5.816593393683433533e-02,4.058982804417610168e-02,1.914761215448379517e-02,4.951359331607818604e-02,1.372000026702880859e+01,1.267796611785888672e+01,5.032001435756683350e-02,5.140000000000000000e+02,5.100000000000000000e+01,3.680000000000000000e+02,2.600000000000000000e+01,6.999999880790710449e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.032001435756683350e-02,8.836547851562500000e+03
6.841520667076110840e-01,4.813534393906593323e-02,2.943786047399044037e-02,1.357860770076513290e-02,3.794849663972854614e-02,1.377999973297119141e+01,1.278571414947509766e+01,4.413425549864768982e-02,5.290000000000000000e+02,5.000000000000000000e+01,3.760000000000000000e+02,2.300000000000000000e+01,6.999999880790710449e-01,6.999999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.413425549864768982e-02,9.041777343750000000e+03
6.841520667076110840e-01,5.873462930321693420e-02,4.649683460593223572e-02,2.008358389139175415e-02,5.395205691456794739e-02,1.323818206787109375e+01,1.235087680816650391e+01,4.904315620660781860e-02,4.920000000000000000e+02,3.900000000000000000e+01,3.170000000000000000e+02,1.600000000000000000e+01,1.338385820388793945e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.904315620660781860e-02,9.242459960937500000e+03
6.841520667076110840e-01,5.188998207449913025e-02,5.069319531321525574e-02,2.113926596939563751e-02,5.108284577727317810e-02,1.287090873718261719e+01,1.200000000000000000e+01,5.006299912929534912e-02,4.540000000000000000e+02,4.800000000000000000e+01,2.700000000000000000e+02,1.600000000000000000e+01,1.268345594406127930e+00,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.006299912929534912e-02,9.430796875000000000e+03
6.841520667076110840e-01,5.679137259721755981e-02,5.679137259721755981e-02,2.364563196897506714e-02,5.679137259721755981e-02,1.300909137725830078e+01,1.200000000000000000e+01,5.342718586325645447e-02,4.440000000000000000e+02,2.400000000000000000e+01,2.240000000000000000e+02,6.000000000000000000e+00,6.999999880790710449e-01,4.499999880790710449e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.342718586325645447e-02,9.643848632812500000e+03
6.841520667076110840e-01,5.127117782831192017e-02,4.368064180016517639e-02,2.082622982561588287e-02,4.837310314178466797e-02,1.371090888977050781e+01,1.274418640136718750e+01,5.090014636516571045e-02,4.850000000000000000e+02,6.000000000000000000e+01,3.110000000000000000e+02,1.800000000000000000e+01,6.999999880790710449e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.090014636516571045e-02,9.811806640625000000e+03
6.841520667076110840e-01,5.585828423500061035e-02,3.686446696519851685e-02,1.526001561433076859e-02,4.486901685595512390e-02,1.498545455932617188e+01,1.372413825988769531e+01,4.788457974791526794e-02,5.390000000000000000e+02,5.600000000000000000e+01,4.650000000000000000e+02,3.400000000000000000e+01,7.500000000000000000e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.788457974791526794e-02,1.004487109375000000e+04
6.841520667076110840e-01,5.903074145317077637e-02,4.579316452145576477e-02,2.014878764748573303e-02,5.311672389507293701e-02,1.403999996185302734e+01,1.291803264617919922e+01,5.050065368413925171e-02,5.210000000000000000e+02,4.900000000000000000e+01,3.780000000000000000e+02,1.900000000000000000e+01,6.999999880790710449e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.050065368413925171e-02,1.026215917968750000e+04
6.841520667076110840e-01,6.628388911485671997e-02,5.514317378401756287e-02,2.136905305087566376e-02,5.574560537934303284e-02,1.303090953826904297e+01,1.200000000000000000e+01,5.312312766909599304e-02,4.880000000000000000e+02,5.400000000000000000e+01,2.860000000000000000e+02,1.600000000000000000e+01,6.999999880790710449e-01,6.499999761581420898e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.312312766909599304e-02,1.045119433593750000e+04
6.841520667076110840e-01,7.410391420125961304e-02,6.062304973602294922e-02,2.062459290027618408e-02,6.174991652369499207e-02,1.307818222045898438e+01,1.207812500000000000e+01,5.743652209639549255e-02,4.800000000000000000e+02,5.400000000000000000e+01,3.280000000000000000e+02,2.300000000000000000e+01,1.377697944641113281e+00,1.222531199455261230e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.743652209639549255e-02,1.066088378906250000e+04
