r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.8398832688216277,0,1,[x5**2*(-x1**2 + x2)*(-x3**4 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,sub,x5,n2,mul,x3,x3,x5",0.02702796393808334,0.02702796393808334,False
0.839797289291048,0,1,[x5**2*(-x1**2 + x2)*(-x1*x3**2 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,sub,x5,mul,x1,n2,x3,x5",0.029417377949795837,0.029417377949795837,False
0.8396708819511163,0,1,[x5**2*(-x1**2 + x2)*(-x3**2*x6**2 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,sub,x5,n2,mul,x3,x6,x5",0.02725155423232562,0.02725155423232562,False
0.8396708819511163,0,1,[x5**2*(-x1**2 + x2)*(-x3**2*x6**2 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,sub,x5,n2,mul,x6,x3,x5",0.02725155423232562,0.02725155423232562,False
0.8396144697724249,0,1,[x3**3*x6*(x5**2 + (x2**2*(x1 - x2)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,sub,x1,x2,x2,x4,n2,x5,x3",0.03706513740776382,0.03706513740776382,False
0.8394134361913023,0,1,[x3**3*x6*(x5**2 + (x2**2*(x1 - x5)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,sub,x1,x5,x2,x4,n2,x5,x3",0.03738036171571358,0.03738036171571358,False
0.8393476935891607,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,x1,x2,x4,n2,x5,x3",0.0372630408684391,0.0372630408684391,False
0.8393047790642227,0,1,[x3**3*x6*(x5**2 + (x1**4*x2**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,x1,mul,x1,x2,x4,n2,x5,x3",0.03719769142560034,0.03719769142560034,False
0.8393047790642227,0,1,[x3**3*x6*(x5**2 + (x1**4*x2**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,mul,x1,x1,x2,x4,n2,x5,x3",0.03719769142560034,0.03719769142560034,False
0.8393047790642227,0,1,[x3**3*x6*(x5**2 + (x1**4*x2**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,n2,x1,x2,x4,n2,x5,x3",0.03719769142560034,0.03719769142560034,False
0.8392942764156129,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2*x5**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,mul,x1,x5,x2,x4,n2,x5,x3",0.03719530686813051,0.03719530686813051,False
0.8392942764156129,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2*x5**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,mul,x5,x1,x2,x4,n2,x5,x3",0.03719530686813051,0.03719530686813051,False
0.8392942764156129,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2*x5**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,x5,mul,x1,x2,x4,n2,x5,x3",0.03719530686813051,0.03719530686813051,False
0.8392908967104405,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2*x6**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,mul,x1,x6,x2,x4,n2,x5,x3",0.03718533847303541,0.03718533847303541,False
0.8392884827590366,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2*x3**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,mul,x1,x3,x2,x4,n2,x5,x3",0.03718811785482925,0.03718811785482925,False
0.8392823181858625,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**4 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,x2,mul,x1,x2,x4,n2,x5,x3",0.03719363138129337,0.03719363138129337,False
0.8392823181858625,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**4 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,x1,n2,x2,x4,n2,x5,x3",0.03719363138129337,0.03719363138129337,False
0.8392823181858625,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**4 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,mul,x2,x1,x2,x4,n2,x5,x3",0.03719363138129337,0.03719363138129337,False
0.8392822373174811,0,1,[x3**3*x6*(x5**2 + (x1**4*x2**4 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,n2,mul,x1,x2,x4,n2,x5,x3",0.037189497698686125,0.037189497698686125,False
0.8392655849362347,0,1,[x3**3*x6*(x5**2 + (x1**2*(-x2 + x5)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,x1,sub,x5,x2,x4,n2,x5,x3",0.03731498461590315,0.03731498461590315,False
0.8392655632462802,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2*x4**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,mul,x1,x2,x4,x4,n2,x5,x3",0.03718685417245532,0.03718685417245532,False
0.8392655632462802,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2*x4**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,mul,x1,x4,x2,x4,n2,x5,x3",0.03718685417245532,0.03718685417245532,False
0.8392552345661608,0,1,[x3**3*x6*(x5**2 + (x1**4*x2**2 - x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,sub,n2,mul,mul,x1,x1,x2,x4,n2,x5,x3",0.03718011869830684,0.03718011869830684,False
0.8391796243314612,0,1,[x3**3*x6*(x5**2 + (x1*x2 - x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,sub,mul,x1,x2,x4,n2,x5,x3",0.037124119364305444,0.037124119364305444,False
0.8391476592598185,0,1,[x3**3*x6*(x5**2 + (x1**2*(x2 + x6)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,x1,add,x2,x6,x4,n2,x5,x3",0.036873977904481305,0.036873977904481305,False
0.8391424683462948,0,1,[x3**3*x6*(x5**2 + (x1**2*x2**2 - x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,sub,n2,mul,x1,x2,x4,n2,x5,x3",0.03719508756802813,0.03719508756802813,False
0.8390229709829471,0,1,[x3**3*x6*(x5**2 + (x1**2*x2 - x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,sub,mul,mul,x1,x1,x2,x4,n2,x5,x3",0.03774997578650268,0.03774997578650268,False
0.8389837835451464,0,1,[x3**3*x6*(x5**2 + (x2**2*(x1 + x5)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,add,x1,x5,x2,x4,n2,x5,x3",0.037524709184631064,0.037524709184631064,False
0.8389837835451464,0,1,[x3**3*x6*(x5**2 + (x2**2*(x1 + x5)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,add,x5,x1,x2,x4,n2,x5,x3",0.037524709184631064,0.037524709184631064,False
0.8388493829594105,0,1,[x3**3*x6*(x5**2 + (x2**2*(x1 - x4)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,sub,x1,x4,x2,x4,n2,x5,x3",0.03703521754350064,0.03703521754350064,False
0.8387114377077247,0,1,[x3**3*x6*(x5**2 + (x1*x2*x3 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,mul,x1,x3,x2,x4,n2,x5,x3",0.036764727055208196,0.036764727055208196,False
0.8385075599057998,0,1,[x3**3*x6*(x5**2 + (x2**2*(x1 - x5)**2 - x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,sub,n2,mul,sub,x1,x5,x2,x4,n2,x5,x3",0.0369935001714232,0.0369935001714232,False
0.8384441299591345,0,1,[x3**3*x6*(x5**2 + (x1*x2**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,mul,x1,x2,x2,x4,n2,x5,x3",0.03860359354926057,0.03860359354926057,False
0.8384441299591345,0,1,[x3**3*x6*(x5**2 + (x1*x2**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,x1,n2,x2,x4,n2,x5,x3",0.03860359354926057,0.03860359354926057,False
0.8383989499712015,0,1,[x3**3*x6*(x5**2 + (x1*x2*x5 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,mul,x1,x5,x2,x4,n2,x5,x3",0.036886679036234125,0.036886679036234125,False
0.8381906870953512,0,1,[x3**3*x6*(x5**2 + (x2**2*(x1 - x3)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,sub,x1,x3,x2,x4,n2,x5,x3",0.03770620193742691,0.03770620193742691,False
0.8378498407336403,0,1,[x5**2*(-x1**2 + x2)*(-x3**2 + x5)**2*(x4 - x5 + x6**2)],"mul,sub,x2,n2,x1,mul,add,n2,x6,sub,x4,x5,n2,mul,sub,x5,n2,x3,x5",0.06017895292944683,0.06017895292944683,False
0.8366514072345257,0,1,[x5**2*(-x1**2 + x2)*(-x3**2 + x5)**2*(x2*x6 + x4 - x5)],"mul,sub,x2,n2,x1,mul,add,mul,x6,x2,sub,x4,x5,n2,mul,sub,x5,n2,x3,x5",0.05836566994078261,0.05836566994078261,False
0.8365986172181402,0,1,[x5**2*(-x1**2 + x2)*(-x3**2 + x5)**2*(x1*x6 + x4 - x5)],"mul,sub,x2,n2,x1,mul,add,mul,x6,x1,sub,x4,x5,n2,mul,sub,x5,n2,x3,x5",0.0506866303823384,0.0506866303823384,False
0.8362300838785813,0,1,[x3**3*x6*(x5**2 + (x4 + (x1*x2 + x1)**2)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,add,x1,mul,x1,x2,x4,n2,x5,x3",0.03690782011845391,0.03690782011845391,False
0.8346124143282844,0,1,[x3**3*x6*(x5**2 + (x1*x2 + x4)**2)],"mul,x3,mul,mul,x3,x3,mul,add,n2,add,mul,x1,x2,x4,n2,x5,x6",0.03928871025906303,0.03928871025906303,False
0.8346124143282844,0,1,[x3**3*x6*(x5**2 + (x1*x2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,x1,x2,x4,n2,x5,x3",0.03928871025906303,0.03928871025906303,False
0.8339536099549211,0,1,[x3**3*x6*(x2**2 + (x2**2*(x1 - x5)**2 + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,mul,sub,x1,x5,x2,x4,n2,x2,x3",0.026158739884575524,0.026158739884575524,False
0.8337836659613727,0,1,[x3**2*x6*(x2**2 + x3)*(x5**2 + (x1*x5 + x4)**2)],"mul,add,x3,n2,x2,mul,mul,x3,x6,mul,add,n2,add,mul,x1,x5,x4,n2,x5,x3",0.0427790362930224,0.0427790362930224,False
0.8331633340079351,0,1,[x3**3*x6*(x5**2 + (x4 + (x1*x2 + x3)**2)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,add,x3,mul,x1,x2,x4,n2,x5,x3",0.03851559294701803,0.03851559294701803,False
0.8324959647266992,0,1,[x3**3*x6*(x5**2 + (x2*(x1 + x6) + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,add,x6,x1,x2,x4,n2,x5,x3",0.03952098112805927,0.03952098112805927,False
0.8323606792460324,0,1,[x5**2*(-x1**4 + x2)*(-x3**2 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,sub,x5,n2,x3,x5",0.03192970637936728,0.03192970637936728,False
0.8322596461575344,0,1,[x3**2*x6*(x2**2 + x3)*(x5**2 + (x1*x2 + x4)**2)],"mul,add,x3,n2,x2,mul,mul,x3,x6,mul,add,n2,add,mul,x1,x2,x4,n2,x5,x3",0.03978459229990578,0.03978459229990578,False
0.8321954195933149,0,1,[x5**2*(-x1**2 + x2)*(-x3**2 + x5)**2*(x4*x6 + x4 - x5)],"mul,sub,x2,n2,x1,mul,add,mul,x6,x4,sub,x4,x5,n2,mul,sub,x5,n2,x3,x5",0.05730987955788822,0.05730987955788822,False
0.8319756262571357,0,1,[x3**3*x6*(x5**2 + (x4 + (x1**2 + x2)**2)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,add,mul,x1,x1,x2,x4,n2,x5,x3",0.03621054845447,0.03621054845447,False
0.8319751055132476,0,1,[x3**3*x6*(x5**2 + (x4 + (x1*x3 + x2)**2)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,add,mul,x1,x3,x2,x4,n2,x5,x3",0.035895663810117245,0.035895663810117245,False
0.8318783845585829,0,1,[x5**2*(-x1**4 + x2)*(x3**2 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,add,x5,n2,x3,x5",0.017374189514236422,0.017374189514236422,False
0.8317100898428423,0,1,[x5**2*(-x1**8 + x2)*(-x3**2 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,n2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,sub,x5,n2,x3,x5",0.03121295603258539,0.03121295603258539,False
0.8313311952354379,0,1,[x3**2*x6*(x2**2 + x3)*(x5**2 + (x1*x3 + x4)**2)],"mul,add,x3,n2,x2,mul,mul,x3,x6,mul,add,n2,add,mul,x1,x3,x4,n2,x5,x3",0.04235272276721512,0.04235272276721512,False
0.8312366047411283,0,1,[x5**2*(-x1**2 + x2)*(-x3**2 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,sub,x5,n2,x3,x5",0.03646709124099945,0.03646709124099945,False
0.8309170401028214,0,1,[x5**2*(x1**4 + x2)*(-x3**2 + x5)**2*(x4 - x5 + x6)],"mul,add,x2,n2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,sub,x5,n2,x3,x5",0.03055382061605317,0.03055382061605317,False
0.8298941585602984,0,1,[x3**2*x6*(x1 + x3)*(x5**2 + (x1*x2 - x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,sub,mul,x1,x2,x4,n2,x5,add,x3,x1",0.04308845720417028,0.04308845720417028,False
0.8285302281098478,0,1,[x3**3*x6*(x5**2 + (x4 + x5*(x1 - x2))**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,sub,x1,x2,x5,x4,n2,x5,x3",0.040987438419145046,0.040987438419145046,False
0.8281501306171535,0,1,[x3**3*x6*(x5**2 + (x2*(x1 - x5) + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,sub,x1,x5,x2,x4,n2,x5,x3",0.04127002974608971,0.04127002974608971,False
0.8279598910375086,0,1,[x3**3*x6*(x5**2 + (x4 + (x1 + x2)**2)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,n2,add,x1,x2,x4,n2,x5,x3",0.0452664736880076,0.0452664736880076,False
0.8279210832280609,0,1,[x3**3*x6*(x5**2 + (x1*(x2 + x6) + x4)**2)],"mul,x3,mul,mul,x3,x6,mul,add,n2,add,mul,x1,add,x6,x2,x4,n2,x5,x3",0.041065678669371615,0.041065678669371615,False
0.8274602973815796,0,1,[x3**2*x6*(-x2 + x3)*(x5**2 + (x1 + x3 + x4)**2)],"mul,sub,x3,x2,mul,mul,x3,x6,mul,add,n2,add,x4,add,x1,x3,n2,x5,x3",0.04957820652699643,0.04957820652699643,False
0.8273564635881515,0,1,[x1**2*(x1 - x2*x3**2)**2*(x1*x4 + x5**2*x6**2)],"mul,add,mul,x1,x4,n2,mul,x6,x5,n2,mul,x1,sub,x1,mul,mul,x2,x3,x3",0.009684640319925967,0.009684640319925967,False
0.8273564635881515,0,1,[x1**2*(x1 - x2*x3**2)**2*(x1*x4 + x5**2*x6**2)],"mul,add,mul,x1,x4,n2,mul,x6,x5,n2,mul,x1,sub,x1,mul,x2,mul,x3,x3",0.009684640319925967,0.009684640319925967,False
0.8270625902212146,0,1,[2*x3**3*x6*(x5**2 + (x1*x2 - x4)**2)],"mul,x3,mul,mul,x3,add,x6,x6,mul,add,n2,sub,mul,x1,x2,x4,n2,x5,x3",0.07424823872861089,0.07424823872861089,False
0.8268505703397688,0,1,[x2**2*x5*(x2 + x5)*(x2 + x3*x6*(x1 + x2 + x4))**2],"mul,add,x2,x5,mul,n2,mul,add,mul,mul,add,add,x4,x2,x1,x3,x6,x2,x2,x5",0.0378468511671218,0.0378468511671218,False
0.8268505703397688,0,1,[x2**2*x5*(x2 + x5)*(x2 + x3*x6*(x1 + x2 + x4))**2],"mul,add,x2,x5,mul,n2,mul,add,mul,mul,add,x2,add,x4,x1,x3,x6,x2,x2,x5",0.0378468511671218,0.0378468511671218,False
0.826723300945576,0,1,[x5**2*(-x1**2 + x2)*(x3**2 + x5)**2*(x4 - x5 + x6)],"mul,sub,x2,n2,x1,mul,add,x6,sub,x4,x5,n2,mul,add,x5,n2,x3,x5",0.025231171576578778,0.025231171576578778,False
0.8265660339153105,0,1,[x2**2*x5*(x2 + x5)*(x1*(-x1 + x4)*(x3 - x6) + x2)**2],"mul,add,x2,x5,mul,n2,mul,add,mul,mul,sub,x4,x1,sub,x3,x6,x1,x2,x2,x5",0.03567047193847491,0.03567047193847491,False
0.8265372710951303,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3*x6**2 + x5)],"mul,add,x5,mul,x6,mul,x3,x6,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.02530264209692935,0.02530264209692935,False
0.8262698030384736,0,1,[x2**3*(x1*x4**2 - x2)**2*(x2*x3*x6 + x5)],"mul,add,x5,mul,x6,mul,x3,x2,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.022514188285624976,0.022514188285624976,False
0.8262698030384736,0,1,[x2**3*(x1*x4**2 - x2)**2*(x2*x3*x6 + x5)],"mul,add,x5,mul,x6,mul,x2,x3,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.022514188285624976,0.022514188285624976,False
0.8262698030384736,0,1,[x2**3*(x1*x4**2 - x2)**2*(x2*x3*x6 + x5)],"mul,add,x5,mul,x2,mul,x3,x6,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.022514188285624976,0.022514188285624976,False
0.8262565584573435,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3**2*x6 + x5)],"mul,add,x5,mul,x3,mul,x3,x6,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.025667587719237297,0.025667587719237297,False
0.8262565584573435,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3**2*x6 + x5)],"mul,add,x5,mul,x6,mul,x3,x3,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.025667587719237297,0.025667587719237297,False
0.8262250235015136,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3*x4**2*x6 + x5)],"mul,add,x5,mul,x6,mul,x3,n2,x4,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.025197051156125694,0.025197051156125694,False
0.8262250235015136,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3*x4**2*x6 + x5)],"mul,add,x5,mul,n2,x4,mul,x3,x6,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.025197051156125694,0.025197051156125694,False
0.8262130357504263,0,1,[x2**2*x5*(x2 + x5)*(x2 + x6*(-x1 + x4)*(x3 + x5))**2],"mul,add,x2,x5,mul,n2,mul,add,mul,mul,sub,x4,x1,add,x5,x3,x6,x2,x2,x5",0.043244772646320116,0.043244772646320116,False
0.8261419190201875,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3*x5*x6 + x5)],"mul,add,x5,mul,x6,mul,x3,x5,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.02488141108888868,0.02488141108888868,False
0.8261419190201875,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3*x5*x6 + x5)],"mul,add,x5,mul,x5,mul,x3,x6,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.02488141108888868,0.02488141108888868,False
0.8260973497560199,0,1,[x2**2*x5*(x2 + x5)*(x2 + x6*(-x1 + x4)*(x3 - x6))**2],"mul,add,x2,x5,mul,n2,mul,add,mul,mul,sub,x4,x1,sub,x3,x6,x6,x2,x2,x5",0.030795979086339128,0.030795979086339128,False
0.8259976002243126,0,1,[x2**3*(x1*x4**2 - x2)**2*(x2*x3*x6**2 + x5)],"mul,add,x5,mul,n2,x6,mul,x3,x2,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.024434391627260035,0.024434391627260035,False
0.8259637053900852,0,1,[x2**3*(x1*x4**2 - x2)**2*(x1*x3**2*x6 + x5)],"mul,add,x5,mul,x1,mul,n2,x3,x6,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.024953108006520598,0.024953108006520598,False
0.8259419012600482,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3**2*x6**2 + x5)],"mul,add,x5,mul,x6,mul,n2,x3,x6,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.02511030466877023,0.02511030466877023,False
0.8259345969508125,0,1,[x2**3*(x1*x4**2 - x2)**2*(x2**2*x3*x6 + x5)],"mul,add,x5,mul,x6,mul,x3,n2,x2,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.02498427716161567,0.02498427716161567,False
0.8259050886770031,0,1,[x2**3*(x1*x4**2 - x2)**2*(x3**3*x6 + x5)],"mul,add,x5,mul,x6,mul,x3,n2,x3,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.025515818868033054,0.025515818868033054,False
0.8258860546915403,0,1,[x2**3*(x1*x4**2 - x2)**2*(x2**2*x3**2*x6 + x5)],"mul,add,x5,mul,x6,n2,mul,x3,x2,mul,x2,n2,mul,sub,mul,x1,n2,x4,x2,x2",0.024727786641790265,0.024727786641790265,False
