r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
1.746126334182918072e-03,1.372597762383520603e-03,8.178962161764502525e-04,1.164439454441890121e-04,1.094003324396908283e-03,1.463818168640136719e+01,1.485454559326171875e+01,1.195902121253311634e-03,5.500000000000000000e+02,5.500000000000000000e+01,5.430000000000000000e+02,5.500000000000000000e+01,1.432685017585754395e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.195902121253311634e-03,8.502859497070312500e+02
1.746126334182918072e-03,1.210612826980650425e-03,2.230297286587301642e-05,8.633430843474343419e-05,8.628856157884001732e-04,1.359636402130126953e+01,1.360000038146972656e+01,1.029393868520855904e-03,5.490000000000000000e+02,5.500000000000000000e+01,5.370000000000000000e+02,5.500000000000000000e+01,1.745222687721252441e+00,1.153780937194824219e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029393868520855904e-03,9.319989013671875000e+02
1.746126334182918072e-03,1.525482512079179287e-03,4.212470084894448519e-04,1.056079272530041635e-04,1.039537834003567696e-03,1.360545444488525391e+01,1.461818218231201172e+01,1.034465851262211800e-03,5.500000000000000000e+02,5.500000000000000000e+01,5.410000000000000000e+02,5.500000000000000000e+01,1.769384503364562988e+00,7.333333492279052734e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.034465851262211800e-03,1.012205383300781250e+03
1.746126334182918072e-03,1.574334222823381424e-03,7.497271872125566006e-04,1.099820656236261129e-04,9.764605201780796051e-04,1.458363628387451172e+01,1.467857170104980469e+01,1.005463185720145702e-03,5.500000000000000000e+02,5.600000000000000000e+01,5.460000000000000000e+02,5.600000000000000000e+01,1.526346564292907715e+00,1.165683627128601074e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005463185720145702e-03,1.086583129882812500e+03
1.746126334182918072e-03,1.555863535031676292e-03,7.951680454425513744e-04,1.190561815747059882e-04,1.148290000855922699e-03,1.448545455932617188e+01,1.450909137725830078e+01,1.076876535080373287e-03,5.500000000000000000e+02,5.500000000000000000e+01,5.420000000000000000e+02,5.500000000000000000e+01,1.475273370742797852e+00,1.097033381462097168e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.076876535080373287e-03,1.160035400390625000e+03
1.746126334182918072e-03,9.326233412139117718e-04,6.570590776391327381e-04,8.483911369694396853e-05,7.943419041112065315e-04,1.448181819915771484e+01,1.418181800842285156e+01,9.356092195957899094e-04,5.500000000000000000e+02,5.500000000000000000e+01,5.440000000000000000e+02,5.500000000000000000e+01,1.521108627319335938e+00,1.147676825523376465e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.356092195957899094e-04,1.240322021484375000e+03
1.746126334182918072e-03,1.693879370577633381e-03,8.412321913056075573e-04,1.170816685771569610e-04,1.007594051770865917e-03,1.456181812286376953e+01,1.435714244842529297e+01,9.716016356833279133e-04,5.500000000000000000e+02,5.600000000000000000e+01,5.450000000000000000e+02,5.600000000000000000e+01,1.477446675300598145e+00,1.205447912216186523e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.716016356833279133e-04,1.318003417968750000e+03
1.746126334182918072e-03,1.234018243849277496e-03,0.000000000000000000e+00,7.552272290922701359e-05,7.552272290922701359e-05,1.378181838989257812e+01,1.378181838989257812e+01,5.235621938481926918e-04,5.460000000000000000e+02,5.460000000000000000e+02,5.350000000000000000e+02,5.350000000000000000e+02,1.570636510848999023e+00,1.570636510848999023e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.235621938481926918e-04,1.393243774414062500e+03
1.746126334182918072e-03,1.140452222898602486e-03,1.671304344199597836e-04,8.881944086169824004e-05,8.877225918695330620e-04,1.452545452117919922e+01,1.449090862274169922e+01,7.056423928588628769e-04,5.480000000000000000e+02,5.500000000000000000e+01,5.430000000000000000e+02,5.500000000000000000e+01,1.438540220260620117e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.056423928588628769e-04,1.464807739257812500e+03
1.746126334182918072e-03,1.023005112074315548e-03,7.266896427609026432e-04,9.911361848935484886e-05,8.561370195820927620e-04,1.439090919494628906e+01,1.419642829895019531e+01,7.808897062204778194e-04,5.490000000000000000e+02,5.600000000000000000e+01,5.450000000000000000e+02,5.600000000000000000e+01,1.526488542556762695e+00,1.079358816146850586e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.808897062204778194e-04,1.543755859375000000e+03
1.746126334182918072e-03,1.048472477123141289e-03,7.565598352812230587e-04,1.003372672130353749e-04,8.674855343997478485e-04,1.335818195343017578e+01,1.430357170104980469e+01,8.241875912062823772e-04,5.390000000000000000e+02,5.600000000000000000e+01,4.830000000000000000e+02,4.000000000000000000e+01,1.524915814399719238e+00,1.066960692405700684e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.241875912062823772e-04,1.614838867187500000e+03
1.746126334182918072e-03,1.009710133075714111e-03,8.049703319557011127e-04,1.100020308513194323e-04,8.742400095798075199e-04,1.471818161010742188e+01,1.422413825988769531e+01,8.492138003930449486e-04,5.440000000000000000e+02,5.800000000000000000e+01,5.310000000000000000e+02,5.400000000000000000e+01,1.262536764144897461e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.492138003930449486e-04,1.691345581054687500e+03
1.746126334182918072e-03,9.963263291865587234e-04,8.078198879957199097e-04,1.481747895013540983e-04,8.630398078821599483e-04,1.483818149566650391e+01,1.466071414947509766e+01,8.561267750337719917e-04,5.360000000000000000e+02,5.600000000000000000e+01,4.890000000000000000e+02,4.400000000000000000e+01,1.277776837348937988e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.561267750337719917e-04,1.770071777343750000e+03
1.746126334182918072e-03,9.264810360036790371e-04,7.003651699051260948e-04,8.241996692959219217e-05,8.043762063607573509e-04,1.457454586029052734e+01,1.456363677978515625e+01,8.302514906972646713e-04,5.480000000000000000e+02,5.500000000000000000e+01,5.350000000000000000e+02,5.500000000000000000e+01,1.354702591896057129e+00,5.333333611488342285e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.302514906972646713e-04,1.840859863281250000e+03
1.746126334182918072e-03,1.214628340676426888e-03,0.000000000000000000e+00,6.412930815713480115e-05,6.412930815713480115e-05,1.367818164825439453e+01,1.367818164825439453e+01,4.471903957892209291e-04,5.490000000000000000e+02,5.490000000000000000e+02,5.150000000000000000e+02,5.150000000000000000e+02,1.528074264526367188e+00,1.528074264526367188e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.471903957892209291e-04,1.921765991210937500e+03
1.746126334182918072e-03,9.500248124822974205e-04,7.957645575515925884e-04,1.174260905827395618e-04,8.327962714247405529e-04,1.456909084320068359e+01,1.500000000000000000e+01,6.399933481588959694e-04,5.490000000000000000e+02,6.300000000000000000e+01,5.380000000000000000e+02,6.300000000000000000e+01,1.403344750404357910e+00,5.333333611488342285e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.399933481588959694e-04,2.001933837890625000e+03
1.746126334182918072e-03,1.090017147362232208e-03,7.845514337532222271e-04,1.123509937315247953e-04,8.491799817420542240e-04,1.372000026702880859e+01,1.471929836273193359e+01,7.445866358466446400e-04,5.330000000000000000e+02,5.700000000000000000e+01,4.970000000000000000e+02,5.700000000000000000e+01,1.488463401794433594e+00,1.112926721572875977e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.445866358466446400e-04,2.078355468750000000e+03
1.746126334182918072e-03,9.567416855134069920e-04,7.338792202062904835e-04,9.581134509062394500e-05,7.869951077736914158e-04,1.303636360168457031e+01,1.461403465270996094e+01,7.657908718101680279e-04,5.140000000000000000e+02,5.700000000000000000e+01,4.710000000000000000e+02,5.700000000000000000e+01,1.526235461235046387e+00,7.333333492279052734e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.657908718101680279e-04,2.150684082031250000e+03
1.746126334182918072e-03,7.475630845874547958e-04,4.357659490779042244e-04,7.020555494818836451e-05,6.932712858542799950e-04,1.359636402130126953e+01,1.358181858062744141e+01,7.295311079360544682e-04,5.490000000000000000e+02,5.500000000000000000e+01,5.170000000000000000e+02,5.500000000000000000e+01,1.626746416091918945e+00,1.238328337669372559e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.295311079360544682e-04,2.228014648437500000e+03
1.746126334182918072e-03,1.131183234974741936e-03,0.000000000000000000e+00,7.490148709621280432e-05,7.490148709621280432e-05,1.267454528808593750e+01,1.267454528808593750e+01,4.022162756882607937e-04,4.830000000000000000e+02,4.830000000000000000e+02,4.770000000000000000e+02,4.770000000000000000e+02,1.687920808792114258e+00,1.687920808792114258e+00,7.090909034013748169e-02,7.090909034013748169e-02,4.022162756882607937e-04,2.303000488281250000e+03
4.927100613713264465e-03,4.927100613713264465e-03,0.000000000000000000e+00,1.249138149432837963e-04,1.249138149432837963e-04,1.393999958038330078e+01,1.393999958038330078e+01,2.635650453157722950e-04,5.420000000000000000e+02,5.420000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02,1.624090313911437988e+00,1.624090313911437988e+00,1.527272760868072510e-01,1.527272760868072510e-01,2.635650453157722950e-04,2.394892578125000000e+03
4.927100613713264465e-03,1.008759601972997189e-03,7.095644832588732243e-04,8.883882401278242469e-05,8.758947369642555714e-04,1.467818164825439453e+01,1.452727317810058594e+01,5.697298911400139332e-04,5.490000000000000000e+02,5.500000000000000000e+01,5.480000000000000000e+02,5.500000000000000000e+01,1.539638638496398926e+00,1.114222407341003418e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.697298911400139332e-04,2.470199951171875000e+03
4.927100613713264465e-03,8.474398055113852024e-04,2.083689032588154078e-04,6.655092875007539988e-05,6.552359554916620255e-04,1.466727256774902344e+01,1.461818218231201172e+01,6.124829524196684361e-04,5.500000000000000000e+02,5.500000000000000000e+01,5.480000000000000000e+02,5.500000000000000000e+01,1.487313866615295410e+00,6.666666865348815918e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.124829524196684361e-04,2.543455566406250000e+03
4.927100613713264465e-03,8.397156489081680775e-04,7.500647916458547115e-04,8.760696073295548558e-05,7.874156581237912178e-04,1.436727237701416016e+01,1.427272701263427734e+01,6.999492761678993702e-04,5.500000000000000000e+02,5.500000000000000000e+01,5.360000000000000000e+02,5.500000000000000000e+01,1.525166630744934082e+00,6.666666865348815918e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.999492761678993702e-04,2.615061767578125000e+03
4.927100613713264465e-03,8.329126285389065742e-04,0.000000000000000000e+00,6.752907211193814874e-05,6.752907211193814874e-05,1.300000000000000000e+01,1.300000000000000000e+01,3.837391850538551807e-04,5.420000000000000000e+02,5.420000000000000000e+02,5.100000000000000000e+02,5.100000000000000000e+02,1.757843255996704102e+00,1.757843255996704102e+00,1.818181830458343029e-03,1.818181830458343029e-03,3.837391850538551807e-04,2.698482177734375000e+03
4.927100613713264465e-03,1.955003710463643074e-03,0.000000000000000000e+00,9.356961527373641729e-05,9.356961527373641729e-05,1.185272693634033203e+01,1.185272693634033203e+01,2.386544074397534132e-04,4.820000000000000000e+02,4.820000000000000000e+02,4.140000000000000000e+02,4.140000000000000000e+02,1.660454392433166504e+00,1.660454392433166504e+00,2.654545307159423828e-01,2.654545307159423828e-01,2.386544074397534132e-04,2.786228027343750000e+03
4.927100613713264465e-03,9.083857876248657703e-04,5.805202526971697807e-04,8.116375101963058114e-05,7.932452717795968056e-04,1.334545421600341797e+01,1.450909137725830078e+01,5.159498541615903378e-04,5.460000000000000000e+02,5.500000000000000000e+01,5.170000000000000000e+02,5.500000000000000000e+01,1.702464103698730469e+00,6.000000238418579102e-01,1.818181830458343029e-03,0.000000000000000000e+00,5.159498541615903378e-04,2.858465087890625000e+03
4.927100613713264465e-03,8.494961657561361790e-04,6.606339593417942524e-04,8.718774915905669332e-05,7.729950011707842350e-04,1.366181850433349609e+01,1.432142829895019531e+01,6.444724276661872864e-04,5.440000000000000000e+02,5.600000000000000000e+01,5.130000000000000000e+02,5.600000000000000000e+01,1.619202136993408203e+00,6.666666865348815918e-01,1.636363565921783447e-02,0.000000000000000000e+00,6.444724276661872864e-04,2.930870849609375000e+03
4.927100613713264465e-03,8.709048270247876644e-04,0.000000000000000000e+00,6.815918459324166179e-05,6.815918459324166179e-05,1.289999961853027344e+01,1.289999961853027344e+01,3.563158097676932812e-04,4.890000000000000000e+02,4.890000000000000000e+02,4.220000000000000000e+02,4.220000000000000000e+02,1.592429876327514648e+00,1.592429876327514648e+00,3.127272725105285645e-01,3.127272725105285645e-01,3.563158097676932812e-04,3.001809082031250000e+03
4.927100613713264465e-03,9.283962426707148552e-04,5.593123496510088444e-04,9.279706864617764950e-05,7.540147053077816963e-04,1.365999984741210938e+01,1.439999961853027344e+01,5.551652284339070320e-04,5.380000000000000000e+02,5.200000000000000000e+01,4.920000000000000000e+02,4.000000000000000000e+01,1.605831027030944824e+00,6.666666865348815918e-01,1.272727269679307938e-02,0.000000000000000000e+00,5.551652284339070320e-04,3.073334228515625000e+03
4.927100613713264465e-03,8.970503113232553005e-04,7.531456649303436279e-04,1.050535865942947567e-04,8.109341724775731564e-04,1.422545433044433594e+01,1.463636398315429688e+01,6.830497295595705509e-04,5.420000000000000000e+02,5.400000000000000000e+01,5.050000000000000000e+02,4.200000000000000000e+01,1.437228679656982422e+00,1.074487447738647461e+00,1.818181830458343029e-03,0.000000000000000000e+00,6.830497295595705509e-04,3.151301757812500000e+03
4.927100613713264465e-03,8.730893605388700962e-04,4.548038123175501823e-04,8.139002602547407150e-05,7.496594334952533245e-04,1.450181865692138672e+01,1.439999961853027344e+01,7.163545815274119377e-04,5.460000000000000000e+02,5.400000000000000000e+01,5.110000000000000000e+02,3.100000000000000000e+01,1.362765312194824219e+00,1.068902134895324707e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.163545815274119377e-04,3.221464599609375000e+03
4.927100613713264465e-03,8.670974639244377613e-04,7.142935646697878838e-04,8.070951298577710986e-05,7.911311113275587559e-04,1.428363609313964844e+01,1.472727298736572266e+01,7.537428173236548901e-04,5.490000000000000000e+02,5.500000000000000000e+01,5.290000000000000000e+02,5.200000000000000000e+01,1.413131237030029297e+00,9.496881365776062012e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.537428173236548901e-04,3.303500244140625000e+03
4.927100613713264465e-03,1.225895131938159466e-03,6.623352528549730778e-04,8.035645441850647330e-05,7.944405078887939453e-04,1.386545467376708984e+01,1.430909061431884766e+01,7.740916335023939610e-04,5.480000000000000000e+02,5.500000000000000000e+01,5.170000000000000000e+02,5.500000000000000000e+01,1.475782990455627441e+00,1.039361000061035156e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740916335023939610e-04,3.373583740234375000e+03
4.927100613713264465e-03,8.305202354677021503e-04,7.236358360387384892e-04,1.093531755032017827e-04,7.744258618913590908e-04,1.383090877532958984e+01,1.421666622161865234e+01,7.742587476968765259e-04,5.350000000000000000e+02,6.000000000000000000e+01,4.980000000000000000e+02,5.600000000000000000e+01,1.368232607841491699e+00,1.182731986045837402e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.742587476968765259e-04,3.459100585937500000e+03
4.927100613713264465e-03,7.863015634939074516e-04,7.310528890229761600e-04,1.141705579357221723e-04,7.372100371867418289e-04,1.352000045776367188e+01,1.422807025909423828e+01,7.557343924418091774e-04,5.220000000000000000e+02,5.700000000000000000e+01,4.790000000000000000e+02,5.500000000000000000e+01,1.411695003509521484e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.557343924418091774e-04,3.535453613281250000e+03
4.927100613713264465e-03,8.338057086803019047e-04,7.072750013321638107e-04,8.524455915903672576e-05,7.575976196676492691e-04,1.444363594055175781e+01,1.500000000000000000e+01,7.566660060547292233e-04,5.480000000000000000e+02,5.500000000000000000e+01,5.320000000000000000e+02,5.500000000000000000e+01,1.400465369224548340e+00,5.333333611488342285e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.566660060547292233e-04,3.611614501953125000e+03
4.927100613713264465e-03,9.352019405923783779e-04,7.068205741234123707e-04,1.143389454227872193e-04,7.772843237034976482e-04,1.448909091949462891e+01,1.485964870452880859e+01,7.669751648791134357e-04,5.450000000000000000e+02,5.700000000000000000e+01,5.000000000000000000e+02,4.800000000000000000e+01,1.335777521133422852e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.669751648791134357e-04,3.689918701171875000e+03
4.927100613713264465e-03,8.926540613174438477e-04,6.782472482882440090e-04,1.042413350660353899e-04,7.226702873595058918e-04,1.388000011444091797e+01,1.471666622161865234e+01,7.448227261193096638e-04,5.300000000000000000e+02,6.000000000000000000e+01,4.640000000000000000e+02,5.100000000000000000e+01,1.391878247261047363e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.448227261193096638e-04,3.764833496093750000e+03
4.927100613713264465e-03,8.244093041867017746e-04,5.392668026615865529e-05,5.982117727398872375e-05,5.953858490101993084e-04,1.317090892791748047e+01,1.449090862274169922e+01,6.701042875647544861e-04,5.190000000000000000e+02,5.500000000000000000e+01,4.800000000000000000e+02,5.400000000000000000e+01,1.570285797119140625e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.701042875647544861e-04,3.834833740234375000e+03
4.927100613713264465e-03,1.134597812779247761e-03,6.633949815295636654e-04,8.668049122206866741e-05,8.245102362707257271e-04,1.454727268218994141e+01,1.445454502105712891e+01,7.473072619177401066e-04,5.490000000000000000e+02,5.500000000000000000e+01,5.300000000000000000e+02,5.400000000000000000e+01,1.347167015075683594e+00,1.195134043693542480e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.473072619177401066e-04,3.915154785156250000e+03
4.927100613713264465e-03,1.034872140735387802e-03,7.121685775928199291e-04,1.250038912985473871e-04,7.864760118536651134e-04,1.410000038146972656e+01,1.456363677978515625e+01,7.668916368857026100e-04,5.390000000000000000e+02,5.500000000000000000e+01,5.080000000000000000e+02,5.500000000000000000e+01,1.407821178436279297e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.668916368857026100e-04,3.997405761718750000e+03
4.927100613713264465e-03,1.044484670273959637e-03,6.807356257922947407e-04,1.104906186810694635e-04,7.343877223320305347e-04,1.367090892791748047e+01,1.407272720336914062e+01,7.506397087126970291e-04,5.350000000000000000e+02,5.500000000000000000e+01,4.850000000000000000e+02,5.200000000000000000e+01,1.494933485984802246e+00,1.257072925567626953e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.506397087126970291e-04,4.073828125000000000e+03
4.927100613713264465e-03,1.188976690173149109e-03,6.291670142672955990e-04,9.357765520690008998e-05,9.116643923334777355e-04,1.387636375427246094e+01,1.392727279663085938e+01,8.311520214192569256e-04,5.410000000000000000e+02,5.500000000000000000e+01,5.110000000000000000e+02,5.500000000000000000e+01,1.538639783859252930e+00,1.039826154708862305e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.311520214192569256e-04,4.148245605468750000e+03
4.927100613713264465e-03,1.446433947421610355e-03,5.741282366216182709e-04,8.071056799963116646e-05,7.845644140616059303e-04,1.453272724151611328e+01,1.443636322021484375e+01,8.078582468442618847e-04,5.480000000000000000e+02,5.500000000000000000e+01,5.340000000000000000e+02,5.400000000000000000e+01,1.446672797203063965e+00,1.204162001609802246e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.078582468442618847e-04,4.229187011718750000e+03
4.927100613713264465e-03,9.689665166661143303e-04,0.000000000000000000e+00,7.406840450130403042e-05,7.406840450130403042e-05,1.463454532623291016e+01,1.463454532623291016e+01,4.409633111208677292e-04,5.490000000000000000e+02,5.490000000000000000e+02,5.430000000000000000e+02,5.430000000000000000e+02,1.394114971160888672e+00,1.394114971160888672e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.409633111208677292e-04,4.309662597656250000e+03
4.927100613713264465e-03,8.441520039923489094e-04,2.341534582228632644e-06,6.318146188277751207e-05,6.318145897239446640e-04,1.444181823730468750e+01,1.461818218231201172e+01,5.363889504224061966e-04,5.500000000000000000e+02,5.500000000000000000e+01,5.410000000000000000e+02,5.500000000000000000e+01,1.509279966354370117e+00,4.666666686534881592e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.363889504224061966e-04,4.387750488281250000e+03
4.927100613713264465e-03,9.917650604620575905e-04,5.967111974314320832e-06,7.437520253006368876e-05,7.436864543706178665e-04,1.409090900421142578e+01,1.445454502105712891e+01,6.400377023965120316e-04,5.500000000000000000e+02,5.500000000000000000e+01,5.450000000000000000e+02,5.500000000000000000e+01,1.802034258842468262e+00,1.202697396278381348e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400377023965120316e-04,4.465391601562500000e+03
3.435182571411132812e-02,3.435182571411132812e-02,6.617890903726220131e-06,7.698131958022713661e-04,7.697891909629106522e-03,1.395818138122558594e+01,1.485454559326171875e+01,4.168964922428131104e-03,5.500000000000000000e+02,5.500000000000000000e+01,5.320000000000000000e+02,5.500000000000000000e+01,1.831016421318054199e+00,4.000000059604644775e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.168964922428131104e-03,4.549817871093750000e+03
3.435182571411132812e-02,8.768548723310232162e-04,6.627449183724820614e-04,9.025948384078219533e-05,7.399272290058434010e-04,1.370545482635498047e+01,1.466666698455810547e+01,2.454445930197834969e-03,5.460000000000000000e+02,5.700000000000000000e+01,5.040000000000000000e+02,3.900000000000000000e+01,1.651001930236816406e+00,1.093306303024291992e+00,1.818181830458343029e-03,0.000000000000000000e+00,2.454445930197834969e-03,4.631387695312500000e+03
3.435182571411132812e-02,9.816908277571201324e-04,6.488192011602222919e-04,8.960279228631407022e-05,7.774162222631275654e-04,1.408727264404296875e+01,1.436363601684570312e+01,1.615931163541972637e-03,5.470000000000000000e+02,5.500000000000000000e+01,4.970000000000000000e+02,3.300000000000000000e+01,1.554079532623291016e+00,6.000000238418579102e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.615931163541972637e-03,4.709167968750000000e+03
3.435182571411132812e-02,8.092329371720552444e-04,5.566822364926338196e-04,8.060504478635266423e-05,7.001931662671267986e-04,1.373454570770263672e+01,1.450847434997558594e+01,1.158062135800719261e-03,5.420000000000000000e+02,5.800000000000000000e+01,4.950000000000000000e+02,5.600000000000000000e+01,1.524286270141601562e+00,1.042217969894409180e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.158062135800719261e-03,4.784471679687500000e+03
3.435182571411132812e-02,9.281690581701695919e-04,7.217730744741857052e-04,1.206912711495533586e-04,7.674248190596699715e-04,1.424363613128662109e+01,1.416363620758056641e+01,9.627434774301946163e-04,5.390000000000000000e+02,5.500000000000000000e+01,4.760000000000000000e+02,4.700000000000000000e+01,1.349158048629760742e+00,1.148262381553649902e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.627434774301946163e-04,4.865378417968750000e+03
