r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.0,0,1,[x8**2 - cos(x12*(-x10 - x4 + x9)**2)],"sub,n2,x8,cos,mul,n2,sub,sub,x9,x10,x4,x12",10.0,10.0,False
0.0,0,1,[-sin(x1**2 - x12 + x4)],"sin,sub,sub,add,x12,x6,x4,add,x6,n2,x1",10.40001465334492,10.40001465334492,False
0.0,0,1,[x12 - x6*(x3 + x5 - (x12 - x6)**2)],"sub,x12,mul,add,x5,sub,x3,n2,sub,x12,x6,x6",10.320555415169741,10.320555415169741,False
0.0,0,1,[x1*(x2 + x6) - sin(x11**2)**4],"sub,mul,add,x2,x6,x1,n2,n2,sin,n2,x11",10.213047628223197,10.213047628223197,False
0.0,0,1,[x8 - cos((x2**2 + x2 - x7)**2)**2],"sub,x8,n2,cos,n2,add,sub,n2,x2,x7,x2",10.155928653810284,10.155928653810284,False
0.0,0,1,[-x2*cos((-x12 + x2**2*x3**2*x5**2)**2)**2 + x8],"sub,x8,mul,x2,n2,cos,n2,sub,n2,mul,x2,mul,x3,x5,x12",10.306154506733325,10.306154506733325,False
0.0,0,1,[x9 - cos(x12 - (x1 - x12**2 + x9)**2)],"sub,x9,cos,sub,n2,add,x9,sub,x1,n2,x12,x12",10.100655387103833,10.100655387103833,False
0.0,0,1,[-x10 - x4 + x8**2 + x8 + cos(x1**2)],"sub,x8,sub,sub,add,x4,x10,cos,n2,x1,n2,x8",10.309597379210222,10.309597379210222,False
0.0,0,1,[x3 + x6 + (x11**2 - x4)*sin(x10*(x1 + x12))],"add,add,x3,x6,mul,sub,n2,x11,x4,sin,mul,x10,add,x12,x1",10.345926956826862,10.345926956826862,False
0.0,0,1,[-x12 - x3*x7 + x4 + x6 + x7 + x8],"sub,sub,add,x4,add,x7,x6,sub,x12,x8,mul,x7,x3",10.529566364618683,10.529566364618683,False
0.0,0,1,[x1 + x11 + x3 - x6*(-x5 + x8)],"sub,add,x1,add,x11,x3,mul,x6,sub,x8,x5",10.44323011627086,10.44323011627086,False
0.0,0,1,[x11 - cos((x7 - x9)**4)**4],"sub,x11,n2,n2,cos,n2,n2,sub,x7,x9",10.169247688198473,10.169247688198473,False
0.0,0,1,[x8 - x9*(-x1 + x12 - x2 + x3 + x5)**2],"sub,x8,mul,n2,sub,x12,sub,x1,add,x5,sub,x3,x2,x9",10.536548023090445,10.536548023090445,False
0.0,0,1,[x3*(x8 - cos((x7**2 - x9)**2)**2)],"mul,sub,x8,n2,cos,n2,sub,n2,x7,x9,x3",10.214005134654897,10.214005134654897,False
0.0,0,1,[x11*x9*(x1 - x12**2 + x9)],"mul,add,x9,sub,x1,n2,x12,mul,x9,x11",10.10351605001711,10.10351605001711,False
0.0,0,1,[x12 - cos((-x12 + (x1 - x5)**2)**2)],"sub,x12,cos,n2,sub,n2,sub,x1,x5,x12",10.102357950536799,10.102357950536799,False
0.0,0,1,[0],"mul,sub,x5,x5,mul,x4,mul,n2,x11,x12",10.0,10.0,False
0.0,0,1,[x11**2 - x7*cos((-x12 + x6 + x8**2)**4)**2],"sub,n2,x11,mul,x7,n2,cos,n2,n2,sub,n2,x8,sub,x12,x6",10.097489958291554,10.097489958291554,False
0.0,0,1,[x12 - x6*(x3 + x5 - (x12 - x8)**2)**2],"sub,x12,mul,n2,add,x5,sub,x3,n2,sub,x12,x8,x6",10.55477442368541,10.55477442368541,False
0.0,0,1,[(-sin(x1) + sin(x9))*(x11 - x5 + sin(x8))],"mul,sub,sin,x8,sub,x5,x11,sub,sin,x9,sin,x1",10.23767266634818,10.23767266634818,False
0.0,0,1,[sin(2*x12 - x5*(-x4 + x8) + x9)],"sin,sub,add,x12,x9,sub,mul,x5,sub,x8,x4,x12",10.330189377223007,10.330189377223007,False
0.0,0,1,[-x10 - x12 + x3 + sin(-x12 + x4 + x5 + x8)**2],"sub,x3,sub,add,x12,x10,n2,sin,sub,sub,x12,x8,add,x4,x5",10.229093409328039,10.229093409328039,False
0.0,0,1,[-x1 + x5*(-x1*x10 + x12 + x2) + x7],"sub,mul,sub,x12,sub,mul,x10,x1,x2,x5,sub,x1,x7",10.384274896814608,10.384274896814608,False
0.0,0,1,[x1*x10 - x12 - x2 + x8**2],"sub,n2,x8,sub,x12,sub,mul,x10,x1,x2",10.230448100337606,10.230448100337606,False
0.0,0,1,[x2**2 - (x12 - x6 + 1)**4],"sub,n2,x2,n2,n2,add,x12,sub,n2,cos,sub,x9,x9,x6",15.240188537349997,15.240188537349997,False
0.0,0,1,[x12 - x2**4],"sub,x12,n2,n2,add,x2,add,sub,x12,x12,sub,x2,x2",10.380168663487199,10.380168663487199,False
0.0,0,1,[x12**4 - (x8 - sin(x2*x3))**2*cos(x12)**4],"sub,n2,n2,x12,n2,mul,n2,cos,x12,sub,x8,sin,mul,x2,x3",10.203174203844785,10.203174203844785,False
0.0,0,1,[-sin(x1 - x10 + x12 + x4 - x6)],"sin,sub,sub,add,x10,x6,x4,add,x1,x12",10.312965110028083,10.312965110028083,False
0.0,0,1,[x2 - x7*(x6 + cos((-x12 + 2*x8)**2)**2)],"sub,x2,mul,x7,add,x6,n2,cos,n2,sub,x8,sub,x12,x8",10.320800946140265,10.320800946140265,False
0.0,0,1,[-sin(x10*x12 + x2)**2 + cos(x4**2)],"sub,cos,n2,x4,n2,sin,add,x2,mul,x12,x10",10.41576909553698,10.41576909553698,False
0.0,0,1,[x12**4],"sub,n2,n2,x12,n2,mul,n2,cos,x12,sub,x2,x2",10.0,10.0,False
0.0,0,1,[-x10 + x2 - (x1 + x10 + x12**2 - x12 - x5)**2],"sub,sub,x2,x10,n2,add,sub,x10,x5,sub,n2,x12,sub,x12,x1",11.669457083347126,11.669457083347126,False
0.0,0,1,[x8 - (x2 + (-x2**2 + x2)*cos(x12)**2)**4],"sub,x8,n2,n2,add,x2,mul,n2,cos,x12,sub,x2,n2,x2",13.80407041462936,13.80407041462936,False
0.0,0,1,[x10**2 - cos(x12**3*x6**4)],"sub,n2,x10,cos,mul,n2,mul,mul,x6,x6,x12,x12",10.0,10.0,False
0.0,0,1,[x7 - x9 - (x1**2*x7**2*x9**2 - x12)**4],"sub,sub,x7,x9,n2,n2,sub,n2,mul,x1,mul,x9,x7,x12",10.474932344423362,10.474932344423362,False
0.0,0,1,[-x12 + x8**2 + (x12 - x7**2)**2],"sub,n2,x8,sub,x12,n2,sub,x12,mul,x7,x7",10.07337492424254,10.07337492424254,False
0.0,0,1,[-x10 + x5**2 + (4*x12**2 - x3)**2],"sub,n2,x5,sub,x10,n2,sub,n2,add,x12,x12,x3",10.03241503820089,10.03241503820089,False
0.0,0,1,[x11**2*x12*x4],"mul,cos,sub,x5,x5,mul,x4,mul,n2,x11,x12",10.042363247496779,10.042363247496779,False
0.0,0,1,[x12*x5 - (x1 - x3 - x9**2)**4],"sub,mul,x5,x12,n2,n2,sub,x1,add,x3,n2,x9",12.047790607512807,12.047790607512807,False
0.0,0,1,[-sin(-x12 + x5*(-x6 + x8) + x9)],"sin,sub,sub,x4,x4,sub,mul,x5,sub,x8,x6,sub,x12,x9",10.290048133736022,10.290048133736022,False
0.0,0,1,[x8 - (x2 + x8 + cos(x4))**4],"sub,x8,n2,n2,add,x2,add,x8,cos,x4",13.91224466606481,13.91224466606481,False
0.0,0,1,[(-sin(x1) + sin(x9))*(x11 - x5 + cos(x8))],"mul,sub,cos,x8,sub,x5,x11,sub,sin,x9,sin,x1",10.291618177442308,10.291618177442308,False
0.0,0,1,[-x11*(x12 - x7 + x8)**2 + x4 + x9**2],"sub,n2,x9,sub,mul,x11,n2,sub,x8,sub,x7,x12,x4",10.265268647629311,10.265268647629311,False
0.0,0,1,[x5*(sin(x11 - x12)*cos(x6) - sin(x4 - x6))],"mul,x5,sub,sin,sub,x6,x4,mul,cos,x6,sin,sub,x12,x11",10.171979486364949,10.171979486364949,False
0.0,0,1,[x6 - (x12 - (x7 - x8)**2)**16],"sub,x6,n2,n2,n2,n2,sub,x12,n2,sub,x7,x8",57490787.60317111,57490787.60317111,False
0.0,0,1,[x8**2 - (-x12*x2 + x8**2)**4],"sub,n2,x8,n2,n2,sub,n2,x8,mul,x12,x2",10.151735703765839,10.151735703765839,False
0.0,0,1,[x8**2 - cos(x1*(-x10 + x11 - x4))],"sub,n2,x8,cos,mul,sub,sub,x11,x10,x4,x1",10.0,10.0,False
0.0,0,1,[-x12**4*(-x12**2 - x2 + x8)**2 + x9],"sub,x9,n2,mul,sub,x8,add,n2,x12,x2,n2,x12",10.435679262724918,10.435679262724918,False
0.0,0,1,[x3 + x6 + (x11**2 - x4)*sin(x10*(x12 + x8))],"add,add,x3,x6,mul,sub,n2,x11,x4,sin,mul,x10,add,x12,x8",10.346037421305002,10.346037421305002,False
0.0,0,1,[-x1*(x12 + x7) + x5 - sin(x12)],"sub,sub,x5,sin,x12,mul,add,x12,x7,x1",10.362585302967831,10.362585302967831,False
0.0,0,1,[x12 - x8 - cos((-x12 + x4)**2)**8],"sub,sub,x12,x8,n2,n2,n2,cos,n2,sub,x4,x12",10.18650403735938,10.18650403735938,False
0.0,0,1,[x11*x7**2*cos(x2 - x5)],"mul,cos,sub,x2,x5,mul,mul,x7,x11,x7",10.06045683898266,10.06045683898266,False
0.0,0,1,[sin(x1 + x11 + x12 + x8 - x9**2)],"sin,sub,add,x12,x11,sub,sub,n2,x9,x8,x1",10.386894663409826,10.386894663409826,False
0.0,0,1,[x12 + x2*(x10 + x11) - x4**2 - sin(x5 - x7)],"sub,mul,x2,add,x11,x10,sub,sub,n2,x4,x12,sin,sub,x7,x5",10.602686290925513,10.602686290925513,False
0.0,0,1,[x12**4 - (x2 - sin(x2*x3))**2*cos(x12)**4],"sub,n2,n2,x12,n2,mul,n2,cos,x12,sub,x2,sin,mul,x2,x3",10.205235468104526,10.205235468104526,False
0.0,0,1,[x1**2 - x10 - x4 + x8 + cos(x1**2)],"sub,x8,sub,sub,add,x4,x10,cos,n2,x1,n2,x1",10.301835115222922,10.301835115222922,False
0.0,0,1,[x4 + x5 + x6 - (x1 + x9)*(-x12 + x5)],"sub,x5,sub,sub,mul,add,x9,x1,sub,x5,x12,x4,x6",10.470828606545343,10.470828606545343,False
0.0,0,1,[-(x10*x12 + x2)**8 + cos((x5 + x8)**2)],"sub,cos,n2,add,x8,x5,n2,n2,n2,add,x2,mul,x12,x10",11.704179567134013,11.704179567134013,False
0.0,0,1,[x3**4 - (x12 - x7)**4*(x2 - x6)**2],"sub,n2,n2,x3,n2,mul,n2,sub,x12,x7,sub,x2,x6",10.627980396442783,10.627980396442783,False
0.0,0,1,[x12*(x8 - cos(x7**2*(x12 - x4 + x8))**2)],"mul,sub,x8,n2,cos,mul,n2,x7,sub,x12,sub,x4,x8,x12",10.224218399093232,10.224218399093232,False
0.0,0,1,[x10 - cos((-x12 + x7 - x9)**2)**2],"sub,x10,n2,cos,n2,sub,x7,add,x12,x9",10.1476034750437,10.1476034750437,False
0.0,0,1,[x9 - cos((-x12 + (x1 - x12**2 + x9)**2)**2)],"sub,x9,cos,n2,sub,n2,add,x9,sub,x1,n2,x12,x12",10.128727680996267,10.128727680996267,False
0.0,0,1,[x11*x9 + x12 - sin(x12) + cos(x10)],"sub,mul,x9,x11,sub,sub,sin,x12,cos,x10,x12",10.235417354602461,10.235417354602461,False
0.0,0,1,[sin(-x1 + x3 + x4 + 2*x6)],"sin,sub,add,x10,x6,add,x10,sub,sub,x1,x6,add,x3,x4",10.32012947423986,10.32012947423986,False
0.0,0,1,[x12 - 2*x8 - 1],"sub,sub,sub,x12,x8,x8,n2,cos,n2,sub,x8,x8",10.54656108961972,10.54656108961972,False
