r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162363624572753906e+01,1.162363624572753906e+01,0.000000000000000000e+00,5.220000000000000000e+02,5.220000000000000000e+02,4.830000000000000000e+02,4.830000000000000000e+02,1.686531424522399902e+00,1.686531424522399902e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.493357666015625000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.065272712707519531e+01,1.065272712707519531e+01,0.000000000000000000e+00,3.990000000000000000e+02,3.990000000000000000e+02,3.420000000000000000e+02,3.420000000000000000e+02,1.552264094352722168e+00,1.552264094352722168e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.585457885742187500e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,3.870000000000000000e+02,3.870000000000000000e+02,2.840000000000000000e+02,2.840000000000000000e+02,1.512732982635498047e+00,1.512732982635498047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.678620483398437500e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264363670349121094e+01,1.264363670349121094e+01,0.000000000000000000e+00,4.930000000000000000e+02,4.930000000000000000e+02,4.190000000000000000e+02,4.190000000000000000e+02,1.497400999069213867e+00,1.497400999069213867e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.779352905273437500e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192181777954101562e+01,1.192181777954101562e+01,0.000000000000000000e+00,4.830000000000000000e+02,4.830000000000000000e+02,4.030000000000000000e+02,4.030000000000000000e+02,1.604360342025756836e+00,1.604360342025756836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.880193359375000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.133090877532958984e+01,1.133090877532958984e+01,0.000000000000000000e+00,4.190000000000000000e+02,4.190000000000000000e+02,3.080000000000000000e+02,3.080000000000000000e+02,1.587894439697265625e+00,1.587894439697265625e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.976951904296875000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.091636371612548828e+01,1.091636371612548828e+01,0.000000000000000000e+00,3.990000000000000000e+02,3.990000000000000000e+02,2.870000000000000000e+02,2.870000000000000000e+02,1.555516719818115234e+00,1.555516719818115234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.072309814453125000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119454574584960938e+01,1.119454574584960938e+01,0.000000000000000000e+00,4.090000000000000000e+02,4.090000000000000000e+02,2.830000000000000000e+02,2.830000000000000000e+02,1.469625830650329590e+00,1.469625830650329590e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.168265625000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119454574584960938e+01,1.119454574584960938e+01,0.000000000000000000e+00,5.400000000000000000e+02,5.400000000000000000e+02,4.940000000000000000e+02,4.940000000000000000e+02,1.770211458206176758e+00,1.770211458206176758e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.266397705078125000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.090727233886718750e+01,1.090727233886718750e+01,0.000000000000000000e+00,5.460000000000000000e+02,5.460000000000000000e+02,5.340000000000000000e+02,5.340000000000000000e+02,1.864431023597717285e+00,1.864431023597717285e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.368055419921875000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073454570770263672e+01,1.073454570770263672e+01,0.000000000000000000e+00,4.850000000000000000e+02,4.850000000000000000e+02,3.830000000000000000e+02,3.830000000000000000e+02,1.732196211814880371e+00,1.732196211814880371e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.461618896484375000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.066181850433349609e+01,1.066181850433349609e+01,0.000000000000000000e+00,4.570000000000000000e+02,4.570000000000000000e+02,3.200000000000000000e+02,3.200000000000000000e+02,1.682401537895202637e+00,1.682401537895202637e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.557926269531250000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.072727298736572266e+01,1.072727298736572266e+01,0.000000000000000000e+00,4.690000000000000000e+02,4.690000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02,1.750360488891601562e+00,1.750360488891601562e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.656214111328125000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.139636325836181641e+01,1.139636325836181641e+01,0.000000000000000000e+00,5.440000000000000000e+02,5.440000000000000000e+02,4.750000000000000000e+02,4.750000000000000000e+02,1.881621718406677246e+00,1.881621718406677246e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.758995361328125000e+03
