r_best,r_max,r_top,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.666293859481811523e-01,7.657917141914367676e-01,7.770569622516632080e-02,6.002252548933029175e-02,5.875905752182006836e-01,1.724727249145507812e+01,1.909090995788574219e+01,5.209595561027526855e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.157037496566772461e+00,1.113481044769287109e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.209595561027526855e-01,1.395010986328125000e+03
9.666293859481811523e-01,2.521484792232513428e-01,4.079100489616394043e-02,2.249479293823242188e-02,2.215320020914077759e-01,1.746909141540527344e+01,1.947272682189941406e+01,3.712457716464996338e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.231111764907836914e+00,2.000000029802322388e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.712457716464996338e-01,1.499892089843750000e+03
9.666293859481811523e-01,5.418059229850769043e-01,2.148915231227874756e-01,4.860160127282142639e-02,4.664453566074371338e-01,1.847636413574218750e+01,1.925454521179199219e+01,4.188455641269683838e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.061196327209472656e+00,5.500000119209289551e-01,3.636363660916686058e-03,0.000000000000000000e+00,4.188455641269683838e-01,1.599420288085937500e+03
9.666293859481811523e-01,7.564905881881713867e-01,2.366223633289337158e-01,7.438373565673828125e-02,7.114226818084716797e-01,1.853636360168457031e+01,1.978181838989257812e+01,5.651341080665588379e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.051784753799438477e+00,7.665859460830688477e-01,5.454545374959707260e-03,0.000000000000000000e+00,5.651341080665588379e-01,1.717879150390625000e+03
9.666293859481811523e-01,7.584101557731628418e-01,1.160689862444996834e-03,6.784659624099731445e-02,6.784464716911315918e-01,1.879454612731933594e+01,1.972727203369140625e+01,6.217902898788452148e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.029959201812744141e+00,1.075896978378295898e+00,2.727272734045982361e-02,0.000000000000000000e+00,6.217902898788452148e-01,1.860519165039062500e+03
9.666293859481811523e-01,7.656273245811462402e-01,1.055382471531629562e-02,6.596762686967849731e-02,6.587563753128051758e-01,1.942545509338378906e+01,1.938181877136230469e+01,6.402733325958251953e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.972351789474487305e+00,1.182937264442443848e+00,5.454545374959707260e-03,0.000000000000000000e+00,6.402733325958251953e-01,1.989278564453125000e+03
9.666293859481811523e-01,6.877945065498352051e-01,2.331925742328166962e-02,5.741720646619796753e-02,5.731848478317260742e-01,1.866181755065917969e+01,1.965454483032226562e+01,6.067290902137756348e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.991326451301574707e+00,8.339425921440124512e-01,3.636363660916686058e-03,0.000000000000000000e+00,6.067290902137756348e-01,2.102582519531250000e+03
9.666293859481811523e-01,7.369236946105957031e-01,2.240983396768569946e-01,6.616086512804031372e-02,6.486521363258361816e-01,1.776909065246582031e+01,1.929090881347656250e+01,6.276906132698059082e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.956203579902648926e+00,1.149545192718505859e+00,6.363636255264282227e-02,0.000000000000000000e+00,6.276906132698059082e-01,2.223414794921875000e+03
9.666293859481811523e-01,7.543883919715881348e-01,5.245003700256347656e-01,7.778225094079971313e-02,7.087701559066772461e-01,1.808727264404296875e+01,1.974545478820800781e+01,6.682304143905639648e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.964728593826293945e+00,1.500000059604644775e-01,1.454545464366674423e-02,0.000000000000000000e+00,6.682304143905639648e-01,2.335240722656250000e+03
9.666293859481811523e-01,7.777080535888671875e-01,6.655964851379394531e-01,1.014819517731666565e-01,7.496469616889953613e-01,1.811090850830078125e+01,1.961818122863769531e+01,7.089386582374572754e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.430000000000000000e+02,5.400000000000000000e+01,1.880335688591003418e+00,6.000000238418579102e-01,5.454545374959707260e-03,0.000000000000000000e+00,7.089386582374572754e-01,2.462511962890625000e+03
9.666293859481811523e-01,7.587116956710815430e-01,4.875422120094299316e-01,7.900546491146087646e-02,7.331277728080749512e-01,1.882909011840820312e+01,1.967272758483886719e+01,7.210332155227661133e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.490000000000000000e+02,5.500000000000000000e+01,1.809740066528320312e+00,3.000000119209289551e-01,1.272727269679307938e-02,0.000000000000000000e+00,7.210332155227661133e-01,2.594799804687500000e+03
9.666293859481811523e-01,7.614905834197998047e-01,3.745383620262145996e-01,7.291873544454574585e-02,7.200444936752319336e-01,1.755999946594238281e+01,1.979999923706054688e+01,7.205388545989990234e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.490000000000000000e+02,5.500000000000000000e+01,1.870209932327270508e+00,4.000000059604644775e-01,4.545454680919647217e-02,0.000000000000000000e+00,7.205388545989990234e-01,2.718814453125000000e+03
9.666293859481811523e-01,7.219183444976806641e-01,3.664857894182205200e-02,5.511378124356269836e-02,5.504382848739624023e-01,1.681454467773437500e+01,1.938181877136230469e+01,6.354885697364807129e-01,5.420000000000000000e+02,5.500000000000000000e+01,5.400000000000000000e+02,5.500000000000000000e+01,1.936052322387695312e+00,8.000000119209289551e-01,3.636363660916686058e-03,0.000000000000000000e+00,6.354885697364807129e-01,2.837341796875000000e+03
9.939785599708557129e-01,9.939785599708557129e-01,1.256911158561706543e-01,8.409653604030609131e-02,8.337436318397521973e-01,1.783272743225097656e+01,1.872727203369140625e+01,7.346161007881164551e-01,5.440000000000000000e+02,5.500000000000000000e+01,5.360000000000000000e+02,5.500000000000000000e+01,2.137278318405151367e+00,1.143795490264892578e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.346161007881164551e-01,2.934835937500000000e+03
9.939785599708557129e-01,7.528473138809204102e-01,4.628429189324378967e-02,5.557326972484588623e-02,5.535627007484436035e-01,1.797090911865234375e+01,1.963636398315429688e+01,6.440894007682800293e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.440000000000000000e+02,5.500000000000000000e+01,2.097913026809692383e+00,9.879639744758605957e-01,1.818181830458343029e-03,0.000000000000000000e+00,6.440894007682800293e-01,3.061929687500000000e+03
9.939785599708557129e-01,7.038471102714538574e-01,1.583316246978938580e-03,2.456298656761646271e-02,2.454501837491989136e-01,1.843272781372070312e+01,1.950909042358398438e+01,4.447697997093200684e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.081277132034301758e+00,1.301001667976379395e+00,7.272727321833372116e-03,0.000000000000000000e+00,4.447697997093200684e-01,3.184968994140625000e+03
9.939785599708557129e-01,7.534639239311218262e-01,4.208498448133468628e-02,6.218221783638000488e-02,6.170982122421264648e-01,1.855999946594238281e+01,1.974545478820800781e+01,5.309339761734008789e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,2.065111637115478516e+00,8.952746987342834473e-01,1.090909074991941452e-02,0.000000000000000000e+00,5.309339761734008789e-01,3.317266357421875000e+03
9.939785599708557129e-01,7.514804601669311523e-01,4.378765523433685303e-01,6.898564845323562622e-02,6.524691581726074219e-01,1.789090919494628906e+01,1.892727279663085938e+01,5.917015671730041504e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.440000000000000000e+02,4.900000000000000000e+01,2.028470993041992188e+00,6.499999761581420898e-01,1.818181830458343029e-03,0.000000000000000000e+00,5.917015671730041504e-01,3.452682373046875000e+03
9.939785599708557129e-01,6.925172805786132812e-01,2.071644663810729980e-01,6.582087278366088867e-02,6.418123841285705566e-01,1.802909088134765625e+01,1.976363563537597656e+01,6.167569756507873535e-01,5.480000000000000000e+02,5.500000000000000000e+01,5.450000000000000000e+02,5.500000000000000000e+01,1.997982978820800781e+00,5.491319894790649414e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.167569756507873535e-01,3.567104736328125000e+03
9.939785599708557129e-01,7.557895779609680176e-01,5.904140472412109375e-01,8.688114583492279053e-02,7.257643938064575195e-01,1.873272705078125000e+01,1.960000038146972656e+01,6.712607145309448242e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.250000000000000000e+02,3.400000000000000000e+01,1.874124646186828613e+00,3.499999940395355225e-01,2.909090928733348846e-02,0.000000000000000000e+00,6.712607145309448242e-01,3.685186035156250000e+03
9.939785599708557129e-01,7.498779892921447754e-01,3.722587227821350098e-02,6.974855065345764160e-02,6.958746910095214844e-01,1.845818138122558594e+01,1.994545364379882812e+01,6.835677027702331543e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.868117570877075195e+00,5.638799667358398438e-01,1.145454570651054382e-01,0.000000000000000000e+00,6.835677027702331543e-01,3.828080078125000000e+03
9.939785599708557129e-01,7.575646638870239258e-01,5.293939709663391113e-01,7.299784570932388306e-02,7.042278647422790527e-01,1.863272666931152344e+01,1.969090843200683594e+01,6.938977837562561035e-01,5.490000000000000000e+02,5.500000000000000000e+01,5.350000000000000000e+02,4.300000000000000000e+01,1.923248291015625000e+00,3.499999940395355225e-01,1.163636371493339539e-01,0.000000000000000000e+00,6.938977837562561035e-01,3.934512939453125000e+03
9.939785599708557129e-01,7.585020661354064941e-01,4.956037104129791260e-01,7.675055414438247681e-02,6.969664692878723145e-01,1.890545463562011719e+01,1.979999923706054688e+01,6.954321265220642090e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.470000000000000000e+02,5.400000000000000000e+01,1.918246746063232422e+00,3.000000119209289551e-01,3.454545512795448303e-02,0.000000000000000000e+00,6.954321265220642090e-01,4.044812011718750000e+03
9.939785599708557129e-01,7.565256953239440918e-01,5.659522414207458496e-01,9.102816879749298096e-02,7.058892250061035156e-01,1.837636375427246094e+01,1.961818122863769531e+01,7.006606459617614746e-01,5.480000000000000000e+02,5.500000000000000000e+01,5.020000000000000000e+02,2.900000000000000000e+01,1.885527372360229492e+00,7.500000000000000000e-01,2.181818149983882904e-02,0.000000000000000000e+00,7.006606459617614746e-01,4.157730468750000000e+03
9.939785599708557129e-01,8.117870092391967773e-01,5.730420947074890137e-01,8.336321264505386353e-02,7.530735135078430176e-01,1.905454635620117188e+01,1.985454559326171875e+01,7.268670797348022461e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.470000000000000000e+02,5.500000000000000000e+01,1.866400122642517090e+00,1.500000059604644775e-01,2.181818149983882904e-02,0.000000000000000000e+00,7.268670797348022461e-01,4.296560546875000000e+03
9.939785599708557129e-01,7.558240294456481934e-01,6.744957566261291504e-01,1.016071587800979614e-01,7.237857580184936523e-01,1.863454627990722656e+01,1.954545402526855469e+01,7.253264188766479492e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.180000000000000000e+02,3.500000000000000000e+01,1.804774761199951172e+00,4.000000059604644775e-01,1.999999955296516418e-02,0.000000000000000000e+00,7.253264188766479492e-01,4.422269042968750000e+03
9.939785599708557129e-01,7.561519145965576172e-01,6.250817179679870605e-01,8.823673427104949951e-02,7.251191735267639160e-01,1.862000083923339844e+01,1.985454559326171875e+01,7.252228260040283203e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.280000000000000000e+02,4.400000000000000000e+01,1.815611362457275391e+00,2.500000000000000000e-01,1.636363565921783447e-02,0.000000000000000000e+00,7.252228260040283203e-01,4.545918945312500000e+03
9.939785599708557129e-01,7.565315365791320801e-01,4.536012113094329834e-01,7.722458988428115845e-02,6.792227625846862793e-01,1.866545486450195312e+01,1.969090843200683594e+01,7.022228240966796875e-01,5.480000000000000000e+02,5.500000000000000000e+01,5.460000000000000000e+02,5.500000000000000000e+01,1.767789483070373535e+00,1.500000059604644775e-01,7.272727321833372116e-03,0.000000000000000000e+00,7.022228240966796875e-01,4.675944824218750000e+03
9.939785599708557129e-01,7.580096721649169922e-01,3.094808459281921387e-01,6.371471285820007324e-02,4.537851810455322266e-01,1.827818107604980469e+01,1.923636436462402344e+01,5.780040025711059570e-01,5.230000000000000000e+02,5.500000000000000000e+01,4.780000000000000000e+02,2.100000000000000000e+01,1.714113116264343262e+00,7.500000000000000000e-01,3.636363660916686058e-03,0.000000000000000000e+00,5.780040025711059570e-01,4.830126464843750000e+03
9.939785599708557129e-01,7.397575974464416504e-01,7.424202561378479004e-02,6.444329768419265747e-02,6.428101062774658203e-01,1.800181770324707031e+01,1.967272758483886719e+01,6.104070544242858887e-01,5.320000000000000000e+02,5.500000000000000000e+01,5.200000000000000000e+02,5.500000000000000000e+01,1.784774184226989746e+00,5.500000119209289551e-01,1.818181830458343029e-03,0.000000000000000000e+00,6.104070544242858887e-01,4.939543945312500000e+03
9.939785599708557129e-01,6.978498697280883789e-01,0.000000000000000000e+00,5.495260655879974365e-02,5.495260655879974365e-02,1.919636344909667969e+01,1.919636344909667969e+01,3.326798379421234131e-01,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,5.500000000000000000e+02,1.835135459899902344e+00,1.835135459899902344e+00,5.454545374959707260e-03,5.454545374959707260e-03,3.326798379421234131e-01,5.059838867187500000e+03
9.939785599708557129e-01,7.572352886199951172e-01,9.947849065065383911e-02,6.589459627866744995e-02,6.569086313247680664e-01,1.719272804260253906e+01,1.978181838989257812e+01,4.947942197322845459e-01,5.460000000000000000e+02,5.500000000000000000e+01,5.440000000000000000e+02,5.500000000000000000e+01,2.018916845321655273e+00,8.067250251770019531e-01,1.818181830458343029e-03,0.000000000000000000e+00,4.947942197322845459e-01,5.195396484375000000e+03
9.939785599708557129e-01,5.712969303131103516e-01,3.341709380038082600e-04,4.660656675696372986e-02,4.660656750202178955e-01,1.540363597869873047e+01,1.979999923706054688e+01,4.804299473762512207e-01,5.360000000000000000e+02,5.500000000000000000e+01,5.280000000000000000e+02,5.500000000000000000e+01,2.043615102767944336e+00,7.793033719062805176e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.804299473762512207e-01,5.303820312500000000e+03
9.939785599708557129e-01,8.938028216361999512e-01,2.903129719197750092e-02,6.789421290159225464e-02,6.779529452323913574e-01,1.705636405944824219e+01,1.889090919494628906e+01,5.791914463043212891e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.450000000000000000e+02,5.500000000000000000e+01,2.106145143508911133e+00,1.238145828247070312e+00,7.272727321833372116e-03,0.000000000000000000e+00,5.791914463043212891e-01,5.416896484375000000e+03
9.939785599708557129e-01,7.550415992736816406e-01,1.371306926012039185e-02,6.923972070217132568e-02,6.922075152397155762e-01,1.803090858459472656e+01,1.981818199157714844e+01,6.356994509696960449e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.460000000000000000e+02,5.500000000000000000e+01,2.050549268722534180e+00,3.499999940395355225e-01,1.272727269679307938e-02,0.000000000000000000e+00,6.356994509696960449e-01,5.530551757812500000e+03
9.939785599708557129e-01,9.939639568328857422e-01,8.458559022983536124e-05,8.649434894323348999e-02,8.649430871009826660e-01,1.821454620361328125e+01,1.929090881347656250e+01,7.503212690353393555e-01,5.500000000000000000e+02,5.500000000000000000e+01,5.500000000000000000e+02,5.500000000000000000e+01,1.975680351257324219e+00,1.260136127471923828e+00,1.981818228960037231e-01,0.000000000000000000e+00,7.503212690353393555e-01,8.341727539062500000e+03
