r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.9999602451382469,0,1,[x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2],"add,mul,x5,x5,add,n2,x4,add,add,n2,x1,n2,x6,add,n2,x2,n2,x3",0.0,0.0,True
0.9999602451382469,0,1,[x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2],"add,mul,x5,x5,add,n2,x3,add,add,add,n2,x1,n2,x2,n2,x6,n2,x4",0.0,0.0,True
0.9999602451382469,0,1,[x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2],"add,n2,x5,add,n2,x4,add,add,n2,x1,n2,x6,add,n2,x2,n2,x3",0.0,0.0,True
0.9999602451382469,0,1,[x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2],"add,mul,x5,x5,add,n2,x4,add,add,add,n2,x1,n2,x2,n2,x6,n2,x3",0.0,0.0,True
0.9999541065725457,0,1,[x1**2 + x2**2 + x3**2 + x3 + x4**2 + x5**2 + x6**2],"add,mul,x5,x5,add,n2,x4,add,add,add,n2,x1,n2,x6,add,n2,x2,n2,x3,x3",0.0029213950321628408,0.0029213950321628408,False
0.9999541065725457,0,1,[x1**2 + x2**2 + x3**2 + x3 + x4**2 + x5**2 + x6**2],"add,n2,x5,add,n2,x4,add,add,add,n2,x1,n2,x6,add,n2,x2,n2,x3,x3",0.0029213950321628408,0.0029213950321628408,False
0.9999541065725457,0,1,[x1**2 + x2**2 + x3**2 + x3 + x4**2 + x5**2 + x6**2],"add,mul,x5,x5,add,n2,x3,add,add,add,add,n2,x1,n2,x2,n2,x6,n2,x4,x3",0.0029213950321628408,0.0029213950321628408,False
0.9999541065725457,0,1,[x1**2 + x2**2 + x3**2 + x3 + x4**2 + x5**2 + x6**2],"add,n2,x3,add,n2,x4,add,add,add,n2,x1,n2,x6,add,n2,x2,n2,x5,x3",0.0029213950321628408,0.0029213950321628408,False
0.9999541065725457,0,1,[x1**2 + x2**2 + x3**2 + x3 + x4**2 + x5**2 + x6**2],"add,mul,x5,x5,add,n2,x4,add,add,add,add,n2,x1,n2,x2,n2,x6,x3,n2,x3",0.0029213950321628408,0.0029213950321628408,False
0.9999534652859436,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (-x1 + cos(x3))**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,sub,cos,x3,x1",0.02357472613505661,0.02357472613505661,False
0.999951855925954,0,1,[x1**2 - x1 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2],"add,n2,x5,add,n2,x4,sub,add,add,n2,x1,n2,x6,add,n2,x2,n2,x3,x1",0.0036609216499296935,0.0036609216499296935,False
0.999951855925954,0,1,[x1**2 - x1 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2],"add,mul,x5,x5,add,n2,x4,add,sub,add,add,n2,x1,n2,x2,n2,x6,x1,n2,x3",0.0036609216499296944,0.0036609216499296944,False
0.9999483411722732,0,1,[x1**2 + x2**2 + x3**2 + x4**2 + x5**2 - x5 + x6**2],"add,n2,x5,add,n2,x4,sub,add,add,n2,x1,n2,x6,add,n2,x2,n2,x3,x5",0.0071662294083840936,0.0071662294083840936,False
0.9999483411722732,0,1,[x1**2 + x2**2 + x3**2 + x4**2 + x5**2 - x5 + x6**2],"add,mul,x5,x5,add,n2,x3,sub,add,add,add,n2,x1,n2,x2,n2,x6,n2,x4,x5",0.0071662294083840936,0.0071662294083840936,False
0.9999464255523727,0,1,[2*x2**2 + x4**4 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,n2,x4,add,add,n2,x2,add,n2,x2,n2,x5,n2,add,x3,x1",0.008932376380831728,0.008932376380831728,False
0.9999461323018304,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2 + cos(x3**2)],"add,n2,x6,add,n2,x4,add,add,cos,n2,x3,add,n2,x2,n2,x5,n2,add,x3,x1",0.003909122625203312,0.003909122625203312,False
0.9999318474306628,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2 + cos(x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,cos,x3,add,n2,x2,n2,x5,n2,add,x3,x1",0.0038851282305883824,0.0038851282305883824,False
0.9999161085060941,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,add,x3,x1",0.003909503703759193,0.003909503703759193,False
0.9999155035147137,0,1,[x2**2 + x4**4 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,n2,x4,add,n2,x2,n2,x5,n2,add,x3,x1",0.00390524846226955,0.00390524846226955,False
0.9999155035147137,0,1,[x2**2 + x4**4 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,n2,n2,x4,n2,x5,n2,add,x3,x1",0.00390524846226955,0.00390524846226955,False
0.9999130502845978,0,1,[x2**2 + x4**4 + x5**2 + x6**2 + (x1 + cos(x3))**2],"add,n2,x6,add,n2,n2,x4,add,add,n2,x2,n2,x5,n2,add,cos,x3,x1",0.02163675513024558,0.02163675513024558,False
0.9998979108917491,0,1,[x1**2 + x2**2 + x3 + x4**2 + x5**2 + x6**2 + sin(x6)],"add,mul,x5,x5,add,sin,x6,add,add,add,add,n2,x1,n2,x2,n2,x6,n2,x4,x3",0.007789149753501892,0.007789149753501892,False
0.9998972266282783,0,1,[x2**2 - x3 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,sub,n2,x4,x3,add,add,n2,x2,n2,x5,n2,add,x3,x1",0.02669162990166194,0.02669162990166194,False
0.9998967425382174,0,1,[x2**2 + x4**2 + x5**2 + x6**2 + cos(x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,n2,cos,add,x3,x1",0.012197003867763276,0.012197003867763276,False
0.9998952171089066,0,1,[-x1 + x2**2 + x4**2 + x5**2 + x6**2 + (x1 + x3)**2],"add,sub,n2,x6,x1,add,n2,x4,add,add,n2,x2,n2,x5,n2,add,x3,x1",0.008175524233356421,0.008175524233356421,False
0.9998949438242779,0,1,[x1**2 + x2**2 + x3 + x4**2 + x5**2 + x6**2 + x6],"add,mul,x5,x5,add,n2,x4,add,add,add,add,x6,n2,x2,n2,x6,x3,n2,x1",0.007789748756823737,0.007789748756823737,False
0.9998949438242779,0,1,[x1**2 + x2**2 + x3 + x4**2 + x5**2 + x6**2 + x6],"add,mul,x5,x5,add,n2,x4,add,add,add,add,n2,x1,n2,x2,n2,x6,x6,x3",0.007789748756823737,0.007789748756823737,False
0.9998949438242779,0,1,[x1**2 + x2**2 + x3 + x4**2 + x5**2 + x6**2 + x6],"add,n2,x5,add,n2,x4,add,add,add,add,n2,x1,n2,x2,n2,x6,x6,x3",0.007789748756823737,0.007789748756823737,False
0.9998949438242779,0,1,[x1**2 + x2**2 + x3 + x4**2 + x5**2 + x6**2 + x6],"add,mul,x5,x5,add,x6,add,add,add,add,n2,x1,n2,x2,n2,x6,n2,x4,x3",0.007789748756823737,0.007789748756823737,False
0.9998901301159641,0,1,[x1**2 + x2**2 + x3**2 + x4**2 + x5**2 + x6**2 + x6],"add,mul,x5,x5,add,n2,x4,add,add,add,add,n2,x1,n2,x2,n2,x6,x6,n2,x3",0.0,0.0,True
0.9998888457434957,0,1,[x2**2 + x4**2 + x5**2 + x5 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,add,x5,n2,x4,add,add,n2,x2,n2,x5,n2,add,x3,x1",0.00900557348510422,0.00900557348510422,False
0.9998888457434957,0,1,[x2**2 + x4**2 + x5**2 + x5 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,n2,x5,add,n2,add,x3,x1,x5",0.00900557348510422,0.00900557348510422,False
0.9998888457434957,0,1,[x2**2 + x4**2 + x5**2 + x5 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,n2,x2,add,x5,n2,x5,n2,add,x3,x1",0.00900557348510422,0.00900557348510422,False
0.9998888457434957,0,1,[x2**2 + x4**2 + x5**2 + x5 + x6**2 + (x1 + x3)**2],"add,n2,x6,add,n2,x4,add,add,x5,add,n2,x2,n2,x5,n2,add,x3,x1",0.00900557348510422,0.00900557348510422,False
